state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skyline
2200000	-8375.46471779515	-3797.12598257615	-4578.338735219	697.863144877616	1035.43139236947	400.262847215488	448.710449275152	152.025532260568	156.974230469441	62.1941256942487	104.028870476605	42.3643448841211	14.3052159608092	7.26512500527084	14	4	17	18	6	9	3	8	6	3	7.06776970653709	4.0329358621251	0.392597439338126	0.159855770316749	0.211878975036246	0.235667815308881	0.0713993498688983	6.89389368977379e-05	0.432764331926445	7.05172414284046e-05	0.433079035580011	0.0480001576285573	-4578.338735219	-910.005183126715	-529.613306303801
2300000	-8400.3974769596	-3801.20226672413	-4599.19521023547	695.197601813211	2227.61991155018	434.082890584382	624.060788599778	208.615822297467	245.721476357263	162.503669785767	17.0221888740798	9.60445836064939	8.61660759815606	13.5744813528558	14	1	16	14	7	9	13	3	5	6	4.7040722649665	3.78257972320776	0.401579453214385	0.167570908426754	0.217441433519222	0.213408204839641	0.00535768302651117	6.24394154436116e-05	0.206668140319251	6.36038986169081e-05	0.209618220297153	-0.0365461550961408	-4599.19521023547	-910.005183126715	-534.670391536364
2400000	-8349.00201657667	-3766.42322239882	-4582.57879417785	686.741811457354	954.21687214679	116.553711290778	556.252558691727	339.925579795248	56.9159431992231	169.39907293355	344.786084467381	23.7273374426896	33.0440288089702	1.4849633916291	14	11	7	7	7	2	6	7	19	8	4.99396222006552	3.01891655410764	0.38158760495592	0.152014630171073	0.231335493261308	0.235062271611701	0.00142365123254323	6.32499483495955e-05	0.37944057032261	6.10661325648452e-05	0.411440945559854	-0.0465024825213422	-4582.57879417785	-910.005183126715	-493.088251405613
2500000	-8403.91456034829	-3801.42574421329	-4602.48881613499	694.067172098127	2032.15742867547	289.592622805096	261.582486004748	316.030084557201	898.278465772237	222.399977394844	249.860209660605	29.1500877546976	32.0126926864136	0.988739433439741	11	1	2	10	7	28	2	17	7	3	5.35897415909869	4.51628247956388	0.374706380520096	0.154629006310142	0.221810694260436	0.248853918909329	0.00625142617853565	7.42745674633731e-05	0.160216919063454	7.60218669947852e-05	0.161166738115172	0.049640817487842	-4602.48881613499	-910.005183126715	-528.013586600323
2600000	-8385.76598036463	-3785.29521781878	-4600.47076254585	702.782196234517	1305.83628332494	698.658499229931	407.504669544053	41.9229827925788	49.5847749606714	46.0098394938285	80.059984844009	119.327818271462	84.8369861667825	10.7275053929083	12	21	6	1	4	2	9	4	12	17	6.8257500743295	5.20056853225463	0.389880401889575	0.151074400597876	0.217326073587949	0.241719123924603	0.0443795133139294	6.45137386289395e-05	0.420134392709554	6.49381806064272e-05	0.468016163093199	0.121339962211858	-4600.47076254585	-910.005183126715	-515.711111214922
2700000	-8414.41924227383	-3832.1455379011	-4582.27370437273	707.800248635194	1392.82795711312	661.45600433407	188.68479716622	675.156533792269	452.628891532441	264.010227940865	589.170224930312	104.307152478151	11.9547099838176	34.1902638184024	10	7	2	8	11	8	10	2	9	21	4.51428013145604	3.12368322582436	0.381367913600045	0.153989922541954	0.227358541317219	0.237283622540785	0.0350751623528835	5.07938858380251e-05	0.279933901460875	5.25114607987709e-05	0.286422991571418	0.0138297012871437	-4582.27370437273	-910.005183126715	-554.96188004144
2800000	-8425.46094382688	-3818.03160848605	-4607.42933534084	694.108605316332	677.065250178858	1637.09629925921	1272.08752058527	640.026669939586	216.380082994842	303.063322318276	165.986249799052	54.2304306602574	35.3357630393146	12.6048023119977	1	13	13	11	10	4	7	6	13	10	5.14500971948464	4.22416207606246	0.359567784671686	0.173575433199327	0.22811573380443	0.23874104832456	0.0416082186533382	5.36621674980016e-05	0.0579329811440711	5.35848917004739e-05	0.0572560558210498	-0.01660042880206	-4607.42933534084	-910.005183126715	-544.681262128003
2900000	-8396.92076483795	-3789.84108434437	-4607.07968049358	689.502826851427	1535.90877513208	1678.15493031735	534.159769388978	140.213795014551	301.161584579324	64.0964917994099	36.0384695165085	129.696820771444	3.66459180263232	8.72732179547153	2	9	22	9	11	2	3	9	3	18	5.2474998726127	3.77782393759502	0.379424362059419	0.158862672789157	0.222629629127698	0.239083336023727	0.0663204936395165	6.06713089283618e-05	0.246625908155209	5.94145907677102e-05	0.264841123405817	-0.0516156075540639	-4607.07968049358	-910.005183126715	-517.457108667242
3000000	-8388.10570531797	-3810.77947147904	-4577.32623383893	715.457027071156	392.961403978895	2171.78554827333	589.364525560976	63.8664996832058	180.556516323726	357.896064980385	26.8259845285231	67.0352773995508	68.9922160266301	7.09739391749604	5	6	27	8	1	5	16	5	10	5	4.42017688388798	3.99088728725944	0.384904013390956	0.172147360044016	0.218102444722574	0.224846181842455	0.0579459435050427	5.55811031355447e-05	0.283626761119673	5.62570694394273e-05	0.291044420402758	0.0818829910420941	-4577.32623383893	-910.005183126715	-534.709895728396
3100000	-8416.17983949861	-3823.39613816466	-4592.78370133395	699.352843370585	1809.49783256963	1929.506136841	606.419803465156	102.597654871922	290.115065240392	615.251202199753	57.8786611932887	33.3817911051806	17.6831737964418	1.79913026088237	1	13	26	6	7	2	10	19	1	3	5.86677331885223	4.53242900247501	0.39325973402899	0.153955834100808	0.230361097291899	0.222423334578304	0.00609982890101732	5.98138855896944e-05	0.323982308066126	5.74698399504757e-05	0.324885107852679	0.0467651104273927	-4592.78370133395	-910.005183126715	-550.13367614483
3200000	-8383.45691876767	-3794.00497174955	-4589.45194701812	691.147839436927	635.97188324337	1119.12065677269	746.865216587745	306.869845640096	165.982529148411	86.9065969532953	27.4588024869258	19.7975524105616	1.70028831428865	1.51435160520509	2	12	1	23	15	11	4	15	3	2	5.03334983532739	3.42628255268733	0.379554645382049	0.157506959508914	0.221309760070954	0.241628635038085	0.0361442760699154	6.3056718418078e-05	0.241033352673449	6.06012184019759e-05	0.244496998054064	-0.0248020165526334	-4589.45194701812	-910.005183126715	-530.784281034527
3300000	-8409.6422335788	-3817.86448962174	-4591.77774395705	703.37645042862	776.509492392999	898.091594393214	376.456871502221	916.201367182653	584.035622218448	206.636616194014	554.435065166998	44.1140475123136	33.6582835842056	5.78215214251177	1	9	4	22	2	9	3	20	13	5	6.27165576719467	5.12947812026941	0.374282821548732	0.172094384807442	0.229473560306583	0.224149233337245	0.0178616073095504	6.03288618062273e-05	0.215763407492817	6.20835452931652e-05	0.224306156282462	0.0371876131308238	-4591.77774395705	-910.005183126715	-541.670964672266
3400000	-8413.19987645058	-3833.79677454709	-4579.40310190349	709.551616389288	765.761102765663	928.081005283419	889.310585100424	777.299174483246	554.514651241786	98.4770593032527	103.156232944286	260.884508679143	86.3588568653964	50.4072111469302	1	21	7	1	8	4	3	11	19	13	3.78956785581836	3.58633589311408	0.391402785586625	0.142422600295353	0.228971357504137	0.237203256613886	0.0338482436338232	5.78235270080592e-05	0.413243853063386	5.9936365490146e-05	0.426019101492973	0.13668808499056	-4579.40310190349	-910.005183126715	-557.502968646194
3500000	-8394.85847073318	-3808.74880588627	-4586.10966484691	696.630922961738	1321.01757664359	545.790442109205	1422.04726945191	1130.21252847715	346.002979240264	335.277509815608	169.749805593185	65.5547797143705	20.7200778389811	9.79629802748859	12	8	2	6	2	9	1	25	15	8	4.72237370336557	3.80583740364306	0.371968006205822	0.140769800239327	0.233128287165489	0.254133906389364	0.0115247610262202	6.28470852228794e-05	0.26498575467489	6.28436538285375e-05	0.289633328964981	-0.0723303898476915	-4586.10966484691	-910.005183126715	-534.325873856895
3600000	-8377.93723861046	-3805.05179967427	-4572.88543893619	695.564088403398	1378.56778581713	1285.32371437716	573.731149901869	247.289062201571	533.585163869081	273.553955251081	105.799056211019	283.869094976367	20.9512007676373	5.92131576366056	6	5	21	5	1	2	7	12	24	5	6.04194356379281	4.07856024340158	0.374574196746886	0.16276226285055	0.22953428083236	0.233129259570205	0.0237264442499048	5.70693514370236e-05	0.397797050751352	5.86245214396126e-05	0.39309607780233	0.0501890687775609	-4572.88543893619	-910.005183126715	-528.973182448304
3700000	-8395.95423115175	-3820.64309232003	-4575.31113883172	704.167669100834	1715.83189535418	1327.56148657237	746.892626651256	178.648762918433	52.2013019453504	35.3259623808623	26.8532508201319	124.942093251039	27.6608570414068	13.652605597547	11	5	25	12	12	12	1	4	1	5	5.29422462345388	5.44086769284947	0.388446226178289	0.146537423485879	0.232636423089292	0.232379927246542	0.00805967852558464	6.50300198958707e-05	0.407741780917821	6.1055837593271e-05	0.425312655444401	-0.0161098262329939	-4575.31113883172	-910.005183126715	-549.365021200359
3800000	-8398.1781878365	-3817.46412942963	-4580.71405840688	718.619260212171	2092.52324970198	2818.98990218248	687.108858797903	399.528987597991	24.7229814051658	43.9411070774189	445.692491395069	101.448694347467	29.6851301225924	18.3290939998218	11	1	23	2	7	3	2	18	12	9	4.95002530377835	4.36761201396367	0.386122383474516	0.166437130991808	0.220909427771382	0.226531057762296	0.0233884825793441	5.92387819728239e-05	0.429315459788922	5.62466490219473e-05	0.423465258704134	-0.059835441100581	-4580.71405840688	-910.005183126715	-535.938861766571
3900000	-8402.86609714263	-3815.11830899521	-4587.74778814742	693.316248157873	1183.24179475584	1535.47733765112	721.679993296689	213.665220728133	136.952148030514	109.445925849653	135.714247692087	52.2014373818246	32.2559185015904	10.6673061684068	4	5	22	3	9	12	7	11	11	4	5.0919463390717	4.13919512125117	0.373993804634803	0.16244385438352	0.224579568843025	0.238982772138654	0.0410277649838662	5.89966971265984e-05	0.274013313211997	5.68365717483742e-05	0.273259710758038	0.065800358144773	-4587.74778814742	-910.005183126715	-544.740588964149
4000000	-8393.83335074063	-3805.55970836023	-4588.2736423804	689.905511424258	1898.64296747058	2276.30205080004	1027.05234907965	34.7797747236645	301.705324849765	284.116831362803	27.9773112460657	23.9082736140709	12.7786097570477	0.504622640322471	3	6	30	7	8	3	3	19	8	1	5.31893897262564	3.50820842416721	0.384854158607509	0.183028821661937	0.204249945637075	0.227867074093482	0.0361147812152682	5.30501593792265e-05	0.266564517399961	5.33593710943377e-05	0.274722325395075	0.0982353847167886	-4588.2736423804	-910.005183126715	-530.369977733826
4100000	-8427.9575917075	-3826.04489721194	-4601.91269449557	692.131204675266	1265.88241215784	248.001245586489	538.437648873502	136.886921730605	231.388357613449	217.986299764286	293.12718082947	24.2135017482439	38.047990836141	9.48185687556013	15	6	17	9	12	3	5	2	12	7	4.59634977912515	4.25179228701983	0.389054540665148	0.161750822625449	0.219007911025299	0.230186725684107	0.0167879672836821	6.17553172955362e-05	0.0726386342928066	6.30275654927623e-05	0.0717016362287321	0.0859107744995339	-4601.91269449557	-910.005183126715	-555.004410514018
4200000	-8430.13855663499	-3825.51222030953	-4604.62633632546	703.471290623057	1710.81478896485	1295.08628361203	798.879285599167	124.156998028641	67.9866357437441	121.311537659862	232.407172565947	64.6640449959962	9.38483134055637	11.4631049773525	1	15	21	1	3	5	20	10	9	3	5.87424829652373	4.62981756912748	0.369003792742459	0.161315634855666	0.236121562296328	0.233559010105549	0.0422266796541996	5.83697865453152e-05	0.210056127543926	5.87488402227998e-05	0.223589877679631	-0.0790816851132502	-4604.62633632546	-910.005183126715	-554.597268146111
4300000	-8424.97989978057	-3819.7084321814	-4605.27146759917	713.359313528164	2426.04166926222	1751.72968002685	420.869725585419	220.567750376082	168.697256465343	204.462598222636	49.623004872723	25.1452359023873	37.2120213045017	7.32077423687994	3	10	15	19	4	11	2	6	14	4	4.57291539307046	3.40954731746384	0.365469247397523	0.164178397837768	0.230497312286734	0.239855042477977	0.00411838508649001	5.99639515487239e-05	0.270516023801207	6.23343616233237e-05	0.266234705220949	-0.00619846997525333	-4605.27146759917	-910.005183126715	-549.667448437517
4400000	-8381.92622778096	-3781.69084764651	-4600.23538013445	696.498237762363	699.053806070906	195.253868201144	249.133482092105	47.1806631848527	172.560993274274	99.1595685378727	25.8397023622527	32.2874926809691	20.0342398697206	10.9939969445513	30	1	7	8	10	1	2	10	6	13	5.10726943116373	4.21566921187156	0.352435722314183	0.161131782662832	0.247392899882467	0.23903959514052	0.0473479730854423	7.03545936433102e-05	0.393519281111641	7.26034911602323e-05	0.415976608582226	-0.100906149870146	-4600.23538013445	-910.005183126715	-516.337522106033
4500000	-8367.96031901631	-3784.95085000155	-4583.00946901477	694.093266017096	2476.80520866036	641.845896920259	423.131662565655	110.884652319977	379.232967431179	53.9825605580017	56.0090886826745	23.7585810019452	21.5804335107895	4.18399878708958	8	25	7	7	8	2	5	10	6	10	4.34588500134107	3.94098500273691	0.395409589104148	0.147160704218636	0.221788478215145	0.235641228462074	0.0475636841721104	5.88812544611813e-05	0.231793119615649	5.79978717422799e-05	0.22282592437635	0.0245198881787379	-4583.00946901477	-910.005183126715	-516.084831506056
4600000	-8413.86824387764	-3801.27895423351	-4612.58928964412	690.154573474235	2297.96744921004	309.118886143663	1103.5444049139	817.710625824754	348.39491520963	162.30515491521	250.822665745746	80.1696540751242	39.6517880471584	5.71190218118303	11	9	2	5	11	7	6	5	14	18	4.26501673428151	4.20014689528539	0.393777187735235	0.166696049570953	0.235952786076605	0.203573976617208	0.0102520826665176	6.78698469121097e-05	0.0793202326564773	6.75842258919885e-05	0.0741309314821476	-0.0772576814883243	-4612.58928964412	-910.005183126715	-525.803424456277
4700000	-8401.2609096071	-3803.31292792726	-4597.94798167984	705.767349265834	1337.10922317832	854.816672804115	267.147327652194	569.688546925309	717.528817014814	202.896143362042	192.277842561991	200.932610879296	168.324235508875	15.4038956145739	10	4	2	2	10	16	2	5	9	28	5.64639679347556	4.3316821527853	0.362927107978362	0.156399726501386	0.243449590485194	0.237223575035059	0.0388188403747889	6.2456447085502e-05	0.0163260423963746	6.25516835137226e-05	0.0160749074256423	0.0692092518639097	-4597.94798167984	-910.005183126715	-526.710659731922
4800000	-8413.80589710694	-3811.56961967977	-4602.23627742717	699.687109098937	642.59111564035	1932.23900709974	1086.33761351795	542.902061736316	306.257229471758	284.488658597732	54.7482104809986	158.230632269426	44.4649306232018	36.5676930521156	5	3	5	16	8	2	7	8	13	21	5.76558433625557	4.31591673561109	0.376145557056564	0.150650793473854	0.223164485872844	0.25003916359674	0.050764789236206	6.98231753405082e-05	0.049501549629037	6.96318894358708e-05	0.0532017224869778	0.0851397348218207	-4602.23627742717	-910.005183126715	-535.150828269585
4900000	-8416.61057706912	-3819.98532073558	-4596.62525633354	700.345828536725	737.033171934795	1159.41484312468	2371.16350135029	2054.59867509459	926.317879569893	219.708799064618	165.654103735625	158.960304676752	15.2918373211753	3.62247172755902	4	2	5	1	19	10	4	18	23	2	5.43334609610939	4.67331617050719	0.394615633020882	0.157210399916097	0.21335975683529	0.234814210227733	0.0519153891119681	6.07977951491475e-05	0.0405964642946748	6.08335247712076e-05	0.0424112932387437	-0.0941479199875987	-4596.62525633354	-910.005183126715	-543.45947919509
5000000	-8413.90575876964	-3815.96934711436	-4597.93641165528	708.970584799536	558.022228599192	1455.46172249386	1198.16906465852	731.840189310235	256.615728109629	223.462056084235	41.3344673687461	208.963801828472	33.630858936854	18.9373480205117	6	3	4	19	1	9	6	11	28	1	4.96256265039498	2.85169522823028	0.392567561575833	0.155798735662052	0.216806630308098	0.23482707245402	0.0436263917382853	5.87198015993913e-05	0.0231091171131596	5.85748100859893e-05	0.0222708844136703	0.0774824550801434	-4597.93641165528	-910.005183126715	-539.892047674079
