state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skyline
1000000	-13172.5534769279	-4104.89444260491	-9067.65903432301	1388.441454682	3704.65437486936	1675.99100837036	1218.72769385621	2778.06019241485	553.663079391128	127.254061202677	396.730864044475	80.6555422109299	155.656774660327	60.325369756743	7	15	1	7	14	4	16	7	8	20	4.59162298576929	2.8746212395287	0.391655754577448	0.153234084728701	0.223656682085265	0.231453478608584	0.148174464421408	0.000173367606586346	0.301156354544451	0.000181728389530475	0.344642117115255	0.0698282361711887	-9067.65903432301	-1047.07687207752	-682.078442746332
1100000	-13155.7831316181	-4084.77536042576	-9071.00777119232	1355.04739537448	1633.87612160091	894.310061953352	1793.22937398863	1365.96286926096	127.717791769324	271.791856041475	707.4550267495	293.232884948252	30.7237961274922	48.420899579721	7	3	20	2	5	1	4	32	8	17	5.89041377702893	2.48088711977599	0.349276183900432	0.190002959430283	0.215699742616851	0.245021114052434	0.156655781467349	0.000185265148431248	0.279109599360554	0.000177837319717173	0.290598742512818	0.147132153199722	-9071.00777119232	-1047.07687207752	-664.080001578678
1200000	-13145.2041809328	-4082.986985114	-9062.21719581884	1331.42410848065	2060.25711033387	679.301982305306	1416.4242782236	684.006382898244	1018.56669401249	246.00212910837	413.668679421714	755.377432633761	125.755287445288	30.6104319743363	9	8	14	4	8	8	5	8	13	22	5.494668168094	3.22922610731193	0.388556568449681	0.161272540226983	0.219484098683928	0.230686792639406	0.148728198769788	0.000207220079473216	0.325995510301795	0.000204607026710123	0.322663374173635	-0.0309059239171407	-9062.21719581884	-1047.07687207752	-660.35309004423
1300000	-13151.0656895904	-4097.13570464063	-9053.92998494981	1338.24018022891	2856.20181557125	2888.58251444862	983.150612707461	1067.50535131303	579.991383414489	618.964016231268	325.732270302044	847.755360767378	145.685739950188	54.7194794637906	5	1	10	15	5	8	17	2	15	21	5.86039329111376	3.02859338042345	0.382596598017098	0.183291878046635	0.216935076096033	0.217176447840233	0.158917578551568	0.000190331869489743	0.379873633950365	0.000183524777500505	0.392751639280936	0.0239844090023213	-9053.92998494981	-1047.07687207752	-672.713155552072
1400000	-13163.7145351551	-4111.49747510893	-9052.21706004617	1336.85874439296	4513.53246821856	7092.11449115215	1042.84371409516	1369.92869446397	731.569196148226	1019.86908254455	392.139814347039	308.45013547244	101.944745905083	24.056627245681	2	1	11	20	22	6	1	12	9	15	6.01795977314671	4.11060074682573	0.389011328389058	0.178307707153903	0.21459174906937	0.218089215387667	0.150351536315117	0.000186836298864333	0.286425490483416	0.000175739966418457	0.309089193173219	-0.0140473254224583	-9052.21706004617	-1047.07687207752	-686.243442870513
1500000	-13129.0803133168	-4081.4702530831	-9047.61006023372	1320.35169280484	6198.78207689169	924.250434119353	954.868074089573	642.474410913995	274.327568212242	262.607894264743	181.264490926998	57.739002070626	4.9643633106221	4.27320032369641	5	8	6	15	34	3	8	14	5	1	5.14229912870969	3.06668472007526	0.393833933047581	0.174969369859928	0.213341968247838	0.217854728844651	0.15353800390065	0.000208293939575773	0.387034437633169	0.000187666156775266	0.412020182332222	-0.160514006784355	-9047.61006023372	-1047.07687207752	-667.883521804205
1600000	-13133.1866374818	-4082.656652695	-9050.52998478684	1345.71741437823	5741.16122613223	1844.92078276036	852.411735439442	368.423066979609	247.379768865529	333.174138707698	51.8885030308183	41.0822872584149	14.6152810997605	29.9520895348212	6	8	29	2	29	1	3	14	6	1	5.60415149080884	4.27741219183535	0.392237921464426	0.177489455665004	0.208550460917885	0.221722161952684	0.142284779086687	0.000183140936130909	0.402125234724518	0.000163591346141882	0.453699192809325	0.0127116831116058	-9050.52998478684	-1047.07687207752	-667.894070603951
1700000	-13119.1374399207	-4051.66913814711	-9067.46830177355	1317.7217700773	2863.46876107514	6668.92215080496	478.528554034111	413.046092824321	137.540461265174	343.157329888735	58.66650433201	83.9987173213119	0.83850858845033	0.0227072587252139	7	4	43	12	4	3	14	4	7	1	5.70610104282511	3.40116950886445	0.370064221786397	0.173241423468294	0.238486780564868	0.21820757418044	0.157700003613269	0.000239243758102725	0.560716089775597	0.000196077773727055	0.574484133205011	0.0823251443763151	-9067.46830177355	-1047.07687207752	-637.893083549471
1800000	-13145.4388188221	-4101.68031303492	-9043.7585057872	1328.0460258823	6883.0808843035	5303.63730674052	547.272172920516	143.258186618494	770.564880778023	158.653319442456	250.292627385255	101.825804677876	5.05730753203821	4.35654053695336	5	6	42	5	7	6	10	13	1	4	5.54126676114274	2.60069042739941	0.375605234705903	0.174230582434628	0.232761740100101	0.217402442759366	0.149466748255065	0.000209554300769316	0.414399175760413	0.000178512941493372	0.426847514079915	-0.0771580717299423	-9043.7585057872	-1047.07687207752	-681.976512969157
1900000	-13127.3573274475	-4083.01600097998	-9044.34132646757	1337.08345903742	2826.45006779286	456.389020866179	614.331227133189	946.306021925841	115.961266925389	314.163545098855	122.531469452248	60.7810426565149	65.2736312875169	15.9126538052381	15	1	27	1	1	18	9	12	10	5	6.24757893106562	3.48772813620452	0.375479587449691	0.176983356848398	0.212311026187546	0.235226029514364	0.147226762297792	0.000217977290353502	0.376646972511354	0.000186751794255972	0.390032868480581	0.0687809931808839	-9044.34132646757	-1047.07687207752	-666.72855863751
2000000	-13127.5935953719	-4100.98321800715	-9026.61037736477	1342.49222360132	2852.98543634034	397.952705011142	873.490840642308	974.219089048729	313.421188824561	495.907809555122	354.170250860072	53.1972007225521	115.23147659029	24.4270666235653	12	8	5	15	1	7	34	7	2	8	5.07949281578062	2.99395928107292	0.372979145269037	0.170674093386633	0.22311846059045	0.233228300753879	0.13912412791825	0.000186213249896676	0.36769033372935	0.000174482641374208	0.354601282975431	-0.00755499244042258	-9026.61037736477	-1047.07687207752	-681.835205944893
2100000	-13139.3224681955	-4103.39699167877	-9035.92547651676	1358.30433836839	2982.28876435521	3235.10250063434	464.7675493922	418.128696327765	923.282909781983	351.361029131776	846.713810734699	386.953406741439	95.071861359415	30.7072293512375	7	7	7	6	18	17	1	11	11	14	5.89981443445024	3.61154027506346	0.39288274368192	0.166661537424025	0.218722508276502	0.221733210617552	0.136601031967471	0.000184542629988889	0.373179400531093	0.000173544135999244	0.44459581994096	0.0998303145530867	-9035.92547651676	-1047.07687207752	-680.116649457066
2200000	-13151.0222290078	-4104.53771837832	-9046.48451062953	1369.24212212765	3084.46297313682	2291.18651712323	2880.55310672692	1171.50902777463	1230.54524326369	391.363570514224	327.177414669537	30.3484864095033	12.006351566595	49.2825429568359	5	6	7	14	11	26	4	10	8	8	6.12862519302722	3.37773629445203	0.373116793220144	0.178500463512603	0.210425276705115	0.237957466562137	0.147621568891609	0.000186875135834624	0.298696735395515	0.000170854083044497	0.293198565682185	-0.0752021796583938	-9046.48451062953	-1047.07687207752	-682.910660231529
2300000	-13140.5436102192	-4118.612087794	-9021.93152242518	1354.48409036973	1397.03845411451	3803.32601591535	2519.42655173119	1368.87216593619	759.434393611984	311.612384690963	39.3008731417168	49.6038148724084	43.447004048697	39.6743222070346	1	10	12	16	13	22	11	7	6	1	5.20846987479196	3.65186682925139	0.399767344349615	0.159090231796372	0.213447245338598	0.227695178515414	0.152483040951408	0.000184599091569915	0.294746421450877	0.000170567957048531	0.303579482947508	-0.0483010124199438	-9021.93152242518	-1047.07687207752	-700.287303404881
2400000	-13128.9336594064	-4105.32479750287	-9023.60886190349	1363.45082476758	4229.36955149369	2878.62982627026	652.766947762978	632.135875884848	449.680421453716	401.525697243868	139.0548847044	66.2519432859274	101.677673285524	17.7706835226785	12	2	1	12	34	10	8	11	3	6	4.88101279103787	3.50758206368138	0.393824674494418	0.158303076011097	0.228565525389199	0.219306724105284	0.157035370358918	0.000169105831973629	0.390423901372657	0.000154920678815839	0.412803693545764	0.0328822048911123	-9023.60886190349	-1047.07687207752	-687.34000681357
2500000	-13141.7170125376	-4092.27186270118	-9049.44514983643	1366.8858501536	2942.29455926656	3464.21241605318	2143.74752480434	646.8890300434	242.413565643408	66.9655658912995	34.0608984236691	60.7768270720454	40.8935871711656	18.5096234564164	3	2	11	28	31	2	4	2	11	5	6.51087788169221	3.71535429936804	0.403056203855644	0.170033910086344	0.20651809088961	0.220391795168401	0.14334549474505	0.000186468484253108	0.179618850852656	0.000185645406456215	0.185257437988691	0.0491995237532485	-9049.44514983643	-1047.07687207752	-678.362637231705
2600000	-13155.0141756509	-4116.02351801907	-9038.99065763179	1375.72728531932	1922.00292735249	3663.39843414719	1873.12072422022	785.459925045497	415.914850543448	287.278564968514	46.4699641083972	109.509934399556	36.8820882095622	21.9374369080093	1	5	16	24	22	6	4	7	6	8	5.80923473411252	4.86989571598179	0.401621343519971	0.168459473518286	0.211217712358431	0.218701470603311	0.139582780749528	0.000190796872892131	0.249088235575949	0.000182956622988193	0.241265112620398	-0.00141205396614515	-9038.99065763179	-1047.07687207752	-698.05963543822
2700000	-13156.3107279548	-4123.80127377843	-9032.50945417633	1367.14507181588	2593.0278983181	3427.56862352691	1253.21340423504	1213.88741215405	1152.15736222561	158.910284928904	206.565961173297	116.190994490296	127.921121401816	54.3276900037867	11	4	10	14	24	2	6	3	2	23	5.1968416549495	3.52405782420347	0.378312652602356	0.178736854684578	0.2285625958206	0.214387896892464	0.15013141067097	0.000167437576343845	0.161459107391165	0.000166238130606885	0.166267707782611	-0.0305789851930542	-9032.50945417633	-1047.07687207752	-703.552889257845
2800000	-13131.561226373	-4108.69957750622	-9022.86164886678	1339.85273883275	3088.86109811039	1236.54691963971	1921.21283901672	1618.20124432844	477.34929925922	159.931715345925	43.3992705030405	76.3255101119192	28.9655013117571	21.6553136873057	18	6	3	13	23	13	4	7	4	8	5.78612668084484	3.16884016551499	0.384589571221848	0.170551907534025	0.227726656269838	0.217131864974287	0.150114521506895	0.000166995162241712	0.281748879574462	0.000153969608325096	0.298825473429337	0.0974502513945153	-9022.86164886678	-1047.07687207752	-692.847198806616
2900000	-13191.8228503721	-4140.38255131269	-9051.44029905937	1361.13518069046	3170.71935000283	719.364016155012	2095.5928874721	1401.23707578678	619.664613318159	2588.60383856541	278.172600710032	577.042398717848	87.8490040431623	11.5299671570762	15	10	2	17	2	2	11	14	17	9	4.59583992146613	4.1551779989038	0.379083372020767	0.169019919149502	0.242528707565576	0.209368001264153	0.139718420494053	0.000155319724625936	0.194078695805807	0.00015478520918855	0.209557428764895	0.118511266829724	-9051.44029905937	-1047.07687207752	-713.164348461833
3000000	-13129.3166146233	-4099.62065364668	-9029.6959609766	1326.62323389519	2337.20658196726	436.159421931624	1244.69380280165	1264.99220085221	2097.71799248847	255.749689581689	320.772101564177	468.133013799913	57.5574508175984	5.15840326998732	15	7	4	12	3	2	3	28	21	4	5.31278846236978	3.47682643675938	0.40697324980331	0.177795844423756	0.203899767946156	0.211331137826776	0.149978730896794	0.000197376509207054	0.304020140570273	0.00018567621926194	0.310375952768655	0.0197046712356034	-9029.6959609766	-1047.07687207752	-677.121231604031
3100000	-13112.3358484847	-4099.22958326161	-9013.10626522306	1341.24724906468	5432.04478262498	5433.56790777566	1504.78826633768	739.612319923818	268.566101879603	399.610540940503	36.4173643764607	241.048538924196	97.572139299811	49.6250558974864	1	11	4	25	1	5	2	30	12	8	5.27791753493846	3.30315814967676	0.379642430683095	0.17262054557519	0.2192303645101	0.228506659231612	0.148761642823838	0.000224975788215686	0.367803592865922	0.000210911219736668	0.356315245407327	0.110616088669743	-9013.10626522306	-1047.07687207752	-673.981177981065
3200000	-13142.3259593349	-4100.45803233173	-9041.86792700321	1345.77005702957	3602.11777896522	1548.95292647577	1626.44584655123	455.68547219512	527.387701012745	1130.51263469618	202.221540437215	273.664891358962	43.088275859825	14.347290974361	9	5	5	8	1	11	3	34	17	6	4.31739518086475	2.57718895979365	0.380820269352097	0.168449029756511	0.236080602542211	0.214650098349178	0.156758892230574	0.000183717511723007	0.284481016962533	0.000177041595994994	0.271308476075309	0.145038704446385	-9041.86792700321	-1047.07687207752	-680.215905030795
3300000	-13131.2677368213	-4088.78359044099	-9042.48414638035	1352.61258079728	3403.04488887407	754.633017384519	916.764439318028	686.814608459089	1443.98046726291	282.63652265257	392.169023367431	307.6970093473	77.6953252812646	39.066390318977	15	14	2	10	5	1	1	26	2	23	4.90354583629033	3.0868049358261	0.386694861201089	0.162289526399537	0.224748575642854	0.226267036756518	0.148154834658632	0.000210691183751647	0.39232346576775	0.000203281727456166	0.376766944720033	-0.00637220369311786	-9042.48414638035	-1047.07687207752	-667.452898480752
3400000	-13134.6019889029	-4104.55938954637	-9030.0425993565	1356.94015984188	3679.13215477746	1014.16778610345	680.645096902914	862.683109089882	920.421655443153	226.663481977805	130.85448372651	330.154828960454	89.7357151597181	23.1283711305826	13	17	6	6	4	10	2	14	13	14	5.07237506982986	3.53042353683415	0.4074913244308	0.17222545895144	0.212509309678266	0.207773906939491	0.147655167148969	0.000164258494626038	0.287638494414435	0.000165223410765115	0.301718936392564	-0.13007060688369	-9030.0425993565	-1047.07687207752	-685.313241158661
3500000	-13161.9859196894	-4107.49872916613	-9054.48719052322	1354.71659901371	3839.44528021519	1181.17384510165	1828.68977279937	3315.63642960745	2608.36344363148	818.985822619349	266.189954084607	73.440787291324	42.5253957125109	45.2520370051494	11	23	2	3	1	13	23	3	3	17	4.99764591518088	3.45927273108264	0.386084678069596	0.168597818969925	0.214010339628243	0.231307163332233	0.138993144921616	0.000180925302848884	0.263443665046127	0.00017883652883702	0.267098931395042	0.0725741837813508	-9054.48719052322	-1047.07687207752	-684.81340114761
3600000	-13175.8871195708	-4119.09849400645	-9056.78862556436	1367.12004844209	1797.87443835454	2374.75861227837	917.772478881021	1744.94584624409	358.120546146288	218.383417777435	454.897779515795	344.777655373392	100.819452087713	38.0431250842017	3	23	20	5	1	7	7	6	10	17	5.80881969022345	3.13371367478951	0.388311724991551	0.168842258385572	0.210805075531612	0.232040941091263	0.152664133442388	0.000151873220234187	0.299634777870538	0.000151456164459479	0.309915118102509	-0.0296116411502065	-9056.78862556436	-1047.07687207752	-698.241066986625
3700000	-13154.7647161859	-4105.93386954859	-9048.83084663729	1332.94103142391	3670.40787240367	1219.11129515479	917.126439436443	58.2465842614571	277.485841599599	501.630101510425	738.503202389509	275.773004366782	104.457821569597	7.61781641988991	5	34	3	3	20	3	7	1	16	7	6.21476964923457	2.99813076446992	0.367976404318321	0.179520090002961	0.230547097575406	0.22195640810331	0.153435843656826	0.000179895923635469	0.247713416776816	0.0001756197017571	0.261817738706081	-0.0826244323549375	-9048.83084663729	-1047.07687207752	-684.477856604183
3800000	-13131.3659183857	-4087.38344321121	-9043.98247517447	1353.98755793879	1765.65264103224	1053.00407698661	793.865145963041	283.176440618903	278.857110722943	354.407725756093	58.9167973165522	13.7899240437884	25.4426032058073	29.6619530345262	7	42	1	8	12	3	19	2	1	4	5.65656793002071	3.2162583122194	0.385146975587857	0.169966258356641	0.212200677027653	0.232686089027846	0.153005309627785	0.000191580639535668	0.330423140863974	0.000186907317961789	0.329624749535987	0.0289926203313226	-9043.98247517447	-1047.07687207752	-675.806309473867
3900000	-13128.5248679807	-4082.85269232539	-9045.67217565527	1356.8477672744	3255.38808209088	645.827506602613	370.725318039042	353.481311906512	305.742659081534	313.518296142497	58.742619190768	2.72639601942606	3.86418554325436	9.23435238166407	8	45	3	15	4	1	17	2	2	2	5.62868625826535	3.41351829065548	0.400321834361378	0.165918126830102	0.225255991008717	0.2085040477998	0.141031879666583	0.000203211092805967	0.234945683676054	0.000203365710562045	0.257296277804757	-0.0396048990110192	-9045.67217565527	-1047.07687207752	-674.436219640859
4000000	-13146.4885918595	-4094.14007142581	-9052.34852043368	1337.15065545144	2282.50375294947	821.519012266017	1377.20988811695	386.747596739905	577.261967958537	618.448257389815	126.747169302686	81.1238070785101	39.5007536293727	8.44582986043682	10	21	12	4	19	6	1	10	11	5	6.32252295302927	2.96400373746965	0.383577183424784	0.182890005281431	0.206787905759197	0.226744905534586	0.148892654670781	0.000184539613746131	0.232444945778639	0.00017704734752547	0.223852434706598	-0.00452695881973509	-9052.34852043368	-1047.07687207752	-678.528643083158
4100000	-13169.5091329131	-4125.77374250091	-9043.73539041216	1360.15883550037	13317.9759265294	5145.59215537387	2148.3030923462	1172.57829636627	1686.61361658617	515.981930258934	305.066269261787	632.37610116661	64.3928008775903	23.6966352275802	1	4	16	14	2	19	13	4	16	10	5.87772976737049	3.23275936864774	0.393344285908109	0.171484523521471	0.201303828977362	0.233867361593055	0.143713179631753	0.000164243929009541	0.149029688791345	0.000162254880052071	0.14806221189232	0.0924321258132789	-9043.73539041216	-1047.07687207752	-699.343180668306
4200000	-13148.8411417929	-4092.84797878931	-9055.99316300357	1354.37591284448	2990.03014324662	1047.68042703154	457.576630051474	1397.71096529848	1180.12560254964	257.266614763919	226.739464784326	88.5594536255523	54.4270267645022	12.8173069523948	13	15	33	1	2	1	11	10	9	4	6.27030331099803	4.04699616557873	0.369328402212062	0.166437278671164	0.228911081061418	0.235323238055354	0.149305416742244	0.000193231246833501	0.196263258059933	0.000194455005722326	0.184433608856382	0.00651613118745742	-9055.99316300357	-1047.07687207752	-674.37095574825
4300000	-13138.642758704	-4096.3091408293	-9042.33361787474	1361.65877693126	2340.24453624521	956.038764237414	1154.83130353964	200.441259095922	335.781329540475	185.550682389274	331.503477546467	78.5969547591421	15.6380367755032	14.7343534523101	20	2	19	8	17	5	3	19	3	3	4.52744137154207	3.18643598601942	0.39328401623117	0.159557785845693	0.232633049320942	0.214525148602193	0.151653748981373	0.000174443989024694	0.109854528576515	0.000174443478635217	0.110194946017263	-0.0858372149683175	-9042.33361787474	-1047.07687207752	-683.010561254246
4400000	-13176.5675376746	-4128.81976304847	-9047.74777462613	1360.38618534671	3422.37492479287	1462.43209535695	748.447218744701	487.2427420088	336.617738090335	51.4425386144188	164.699107661527	322.421312913665	54.6927362118256	54.5352144147814	25	10	11	3	17	3	2	8	7	13	5.47263773595306	2.83987257341682	0.396152431164496	0.17623622273387	0.208723882630351	0.21888746347128	0.146101590804342	0.000163612516466324	0.0905513422276418	0.00016179700483253	0.101092189244358	-0.0615843885830015	-9047.74777462613	-1047.07687207752	-711.562791508629
4500000	-13183.4899615433	-4113.37763877856	-9070.11232276474	1368.70575189361	2356.90959864173	1432.29022483447	275.030968128027	643.026920440146	1071.55585352287	53.9708956083599	210.933720562981	64.6014607713618	26.0089935223983	18.9391679517159	30	20	9	1	5	4	6	12	8	4	6.44173282762596	3.04712934028789	0.374263400569758	0.183025224106178	0.219475870448481	0.223235504875579	0.148982930703043	0.000160234120529107	0.0229661609067906	0.000160836114634305	0.0218898075704256	0.0756149802521013	-9070.11232276474	-1047.07687207752	-697.074594903616
4600000	-13155.9706734226	-4108.71211902021	-9047.25855440243	1350.30955572068	1151.50625458352	1027.97107769236	113.252183924224	427.513961325908	114.190731489622	315.150703564462	50.3459890494498	142.02484601417	78.8153313312194	14.0811366520963	37	15	8	5	5	5	4	13	2	5	5.10576721752159	3.90478438443169	0.39641790068523	0.152181010480973	0.227544185879384	0.22385690295441	0.147145260486703	0.000186521003150093	0.178135017379892	0.000180987141312335	0.179467401258631	0.0121512102169487	-9047.25855440243	-1047.07687207752	-693.352592686534
4700000	-13163.8927562196	-4109.96595550446	-9053.92680071515	1356.58354008834	1909.26810233885	1248.37264954884	262.739555801958	470.792449937175	482.944233206334	250.908615265795	395.817944464523	100.907735536499	77.6367659065779	47.3508584294083	31	14	5	6	8	7	2	1	6	19	6.97304222988609	3.62686594763065	0.384715500593933	0.185311459341883	0.200701235699024	0.229271804365157	0.154383819226681	0.000151554048700237	0.0950152555743461	0.000152093704769661	0.0930787239422087	-0.0425652338878603	-9053.92680071515	-1047.07687207752	-694.119950536386
4800000	-13146.6836621982	-4097.34188005516	-9049.34178214307	1360.41359315637	2450.38023776937	2315.56461139172	860.394868873151	377.823278515979	145.974740781592	414.67892483584	172.062444584676	65.1744609881951	38.0662648401003	21.244952631488	2	11	26	17	6	2	10	19	3	3	5.34326897417085	3.27664761886329	0.389616749461364	0.170941832207679	0.210985338316414	0.22845608001454	0.148555964148892	0.000171304483605364	0.26239782526014	0.000169530689701012	0.252275955974622	-0.0232248696859906	-9049.34178214307	-1047.07687207752	-682.3768845414
4900000	-13160.2924831586	-4102.18224518546	-9058.11023797319	1342.86880458089	2641.24026618162	1282.82978911316	398.567452930621	809.427671390821	664.725444327434	936.173239240941	85.8480638434124	97.5370794744865	57.6156954438412	16.0150470052086	6	3	7	2	13	33	16	5	8	6	4.81918757967167	3.17088732848954	0.376833114980914	0.167322296347738	0.244570643855249	0.211273944816097	0.150194140173456	0.000205089283905588	0.185768873503309	0.000193873465527321	0.180393483390612	-0.0262437007682503	-9058.11023797319	-1047.07687207752	-684.812507215476
5000000	-13171.2304292844	-4116.14699009245	-9055.08343919193	1350.15435586877	2364.12994033922	5991.05804196604	7510.09109713807	1772.50400701861	388.493596884502	454.970071128756	283.900537699761	183.393446674892	21.786206533029	83.2416430328451	3	2	1	35	2	13	17	2	5	19	5.5869695902161	3.27960079889875	0.37514939702067	0.169978286948845	0.232131889141189	0.222740426889294	0.15111673567284	0.000169009717242985	0.0988317615700781	0.000166872263194945	0.102786267049182	0.0363801757393493	-9055.08343919193	-1047.07687207752	-691.207709175634
5100000	-13195.5685305645	-4123.91765024233	-9071.65088032217	1331.76389348003	11275.427158611	2923.45386801937	2680.75521041194	1820.03775539308	440.368684642791	920.511463773862	458.366712625453	217.909188958722	49.8417855409527	12.6862506242967	1	12	3	25	20	1	3	16	13	5	5.6950190357919	3.97921840074622	0.398244343504147	0.163261219196274	0.216370932613971	0.222123504685605	0.150076662140635	0.000143774612738585	0.139117412987715	0.000145110213711729	0.146175728383605	-0.0418001145098815	-9071.65088032217	-1047.07687207752	-700.125925759095
