state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skyline
0	-71857.6868578473	-13556.1092528441	-58301.5776050032	129.725436689999	1	1	1	1	1	1	1	1	1	1	10	10	10	10	10	10	10	10	10	10	2	2	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	1	0.333333333333333	0.985783988062191	0.343743734511924	-0.027840683478454	-58301.5776050032	-1059.66347330961	-8974.57661172219
100000	-9591.00092331517	-3885.70650768744	-5705.29441562773	119.77317464056	99.3599025891612	90.5793678858506	20.4095468746903	20.0908612407038	25.6991440715818	14.001975027403	5.04573235620994	20.9225834303955	38.5414633961006	42.2160311454558	34	3	14	3	6	1	1	7	19	12	6.24538596612401	8.20863910539658	0.399342592340522	0.184737678642884	0.18804227416564	0.227877454850954	0.0889788337746985	0.00959158967221282	1.96194915596896	0.00183185850035774	4.73683027744826	0.0160386569541628	-5705.29441562773	-1059.66347330961	-464.793314982143
200000	-8878.58018969684	-3929.95339344891	-4948.62679624794	169.608188700596	87.3022131084574	32.8406199516192	31.909505323544	27.736716875914	13.3654030142184	15.6917926052463	73.449732462313	113.611913036371	47.1974497897504	141.589229248582	30	14	12	1	2	5	7	4	10	15	3.90651369770017	6.71064873336618	0.411786473420557	0.163398850885057	0.20003519880199	0.224779476892396	0.00876531458755717	0.00337957880916829	2.17594487784745	0.00057520810713129	2.04098120780828	0.115196460303078	-4948.62679624794	-1059.66347330961	-508.2089624453
300000	-8576.38550508786	-3923.96394312793	-4652.42156195994	241.436314196285	54.7801195910688	37.2861796783017	25.6935283187839	38.4651206645284	132.228344676502	57.1114346823366	29.0871010653494	29.4873259265059	43.4664065877896	72.9858942226032	28	28	2	4	3	2	4	13	7	9	6.70192084159352	7.26158832126898	0.396070962635595	0.182579635055044	0.211941653804921	0.20940774850444	0.0282313781483656	0.00107455779284147	1.97427460261093	0.000336309989277299	1.6786864562156	0.126089473297166	-4652.42156195994	-1059.66347330961	-506.542493000995
400000	-8575.19372972022	-3946.87496341523	-4628.31876630499	134.125034333911	100.708339613375	66.3259964789597	30.5677928439452	80.869368330062	119.289336015392	127.592274284342	21.0789742365202	38.466681343641	44.9058812360959	175.84333692892	30	4	14	10	6	15	3	1	10	7	5.6888644297575	6.80361207793016	0.387607206775728	0.176012271526173	0.203007736193219	0.23337278550488	0.00112210030742473	0.00116054932710794	2.27156527290927	0.000364198157339033	2.38054147692563	0.0770899998312729	-4628.31876630499	-1059.66347330961	-523.538684975557
500000	-8564.35005248512	-3968.21418543249	-4596.13586705263	159.323886074123	33.4134144231651	35.3177934293075	60.5550212959225	94.8209431316153	63.6600704497026	57.4894826775493	150.954318912618	648.712789778087	57.7993722838503	69.3344508364171	1	3	5	23	12	13	9	4	12	18	5.86014455464704	6.03571482138105	0.394378725097597	0.16939648516253	0.203981663181108	0.232243126558765	0.048640920992167	0.000503575553964562	1.95527339420521	0.000327981693555898	2.49017680762153	0.0647499471291037	-4596.13586705263	-1059.66347330961	-544.601885050663
600000	-8564.39643136162	-3942.81902139665	-4621.57740996498	272.955574013616	53.0005747193077	149.633241162423	211.324827098085	85.9084521521564	11.4316854930426	14.8144313438108	34.1504110715564	94.6415023377491	140.849043792553	138.71757147559	5	12	1	15	11	1	11	7	30	7	4.82990973814991	6.22631598941547	0.372637293628545	0.188789135479768	0.200968283455253	0.237605287436435	0.0388956869759173	0.00094115944906868	1.96393238296408	0.00026720500088764	2.54988012152175	0.01276634414237	-4621.57740996498	-1059.66347330961	-521.004250215892
700000	-8548.24506231076	-3935.98226562887	-4612.26279668189	306.009725647798	20.8510501810814	85.592871759346	25.3469143489043	42.240647470209	73.2286883558558	24.1433379108728	33.279680023237	64.7844537252775	150.674492398286	117.471699439639	2	25	2	26	5	7	3	16	11	3	4.13525382661757	6.48325643527085	0.395399644027067	0.174121530416991	0.217070612039009	0.213408213516933	0.0867746435260883	0.000481219835144773	1.50566809412567	0.000271946900841708	2.01215683378963	0.0162013902645123	-4612.26279668189	-1059.66347330961	-518.923702620103
800000	-8588.19132715896	-3970.52887887993	-4617.66244827902	769.779188335899	64.8004830195214	39.9306475025728	37.0089275444053	28.2687913577968	32.0997226144206	73.0854564822476	59.0517402481446	130.843620205011	262.083157985825	270.74586717568	24	6	16	1	3	3	22	5	16	4	5.43328634225954	8.90478780666141	0.418768094283024	0.167564900774392	0.212951325161971	0.200715679780613	0.0258577731524519	0.00036121262864567	1.5004748690002	0.000135906224330039	2.28411298284761	0.105954675042866	-4617.66244827902	-1059.66347330961	-551.988708421284
900000	-8584.55225644501	-3976.3513447661	-4608.20091167891	829.219188239663	31.9009473360735	106.223698756279	144.287350440391	89.2931643220214	21.8333411140882	149.467881740746	273.951283105134	686.946950527101	422.010102733247	441.850198517054	9	6	1	21	18	30	6	7	1	1	4.79956496812061	6.75518306281975	0.390756703141406	0.177168099185044	0.203874089364607	0.228201108308942	0.0294130956513963	0.000360282979079296	1.7289744687666	0.000100602145826867	2.52496454403265	0.312315568810849	-4608.20091167891	-1059.66347330961	-544.943841357653
1000000	-8606.43866574542	-3999.48656152052	-4606.9521042249	781.551515481131	84.6088669888567	227.082086029607	106.659658717439	12.0866081556782	22.7656123318131	113.789852135003	161.996652569236	207.853731707876	296.519006575931	232.561497962817	5	20	6	7	13	14	13	11	8	3	5.44615203320179	5.75905334998618	0.399339390583972	0.164972341403048	0.197922285985831	0.237765982027149	0.0144395780172085	0.000283246553289158	1.79799407140937	0.000145605953385134	2.0906068136753	0.28475201244092	-4606.9521042249	-1059.66347330961	-573.701496062943
1100000	-8576.16983686242	-3956.18554827227	-4619.98428859015	759.449598373769	25.2278533667536	93.9754271849406	14.8084540104645	29.3098247655138	50.044305445814	41.1920569852121	100.850699340154	259.722855953941	168.229115687109	249.261329096017	5	36	7	6	2	6	15	12	7	4	7.35434666525712	9.53262292684774	0.378866339211616	0.173516872656421	0.207164589821119	0.240452198310844	0.0399369403590311	0.000252681416595051	1.3723576356778	0.000162675299692118	1.93399042891475	0.162694535698112	-4619.98428859015	-1059.66347330961	-535.479273908384
1200000	-8611.73866130812	-3990.54952388558	-4621.18913742254	570.420264296018	470.334824148619	131.538131410367	74.7740353136241	121.20066646	29.8242244553957	41.8286061957881	26.5937035185708	37.6752556560769	183.476968868557	125.547760243653	1	27	8	2	8	5	3	4	33	9	4.57539640699249	7.56313577871283	0.366022585782397	0.184961008640489	0.216059252133718	0.232957153443396	0.0227571351836473	0.000239824787916406	1.69990596519708	0.000169649639573718	2.87692166612129	0.176797530448096	-4621.18913742254	-1059.66347330961	-568.335231275671
1300000	-8592.66291038997	-3979.72576949705	-4612.93714089292	514.997734743885	74.1675116097172	99.4537353952064	103.880789199135	57.5898617101842	47.0096311012939	105.445806163045	54.235059801403	137.036032160763	311.399309582197	196.564225907338	3	2	4	21	27	6	9	2	17	9	4.94549742437048	8.06426898292551	0.383246027183169	0.170745477079343	0.221360749209442	0.224647746528046	0.0245373623459299	0.000287840978935548	1.48404425036074	0.000157184250514167	2.26890828362672	0.227530838246467	-4612.93714089292	-1059.66347330961	-557.990759834319
1400000	-8588.53462176573	-3991.64524024899	-4596.88938151673	434.282743797401	15.9623317570836	47.1150519346902	128.294913110446	30.1183188951744	22.3412076097771	51.8078273280538	162.533729995744	331.644369439027	185.493902261472	665.814805091174	4	2	14	14	17	3	1	23	21	1	5.08257656736999	5.5374543512777	0.391459580996013	0.177777832988763	0.208477143810009	0.222285442205215	0.0618044125881375	0.000259557753653465	1.60284649397467	0.000165296435667264	2.79676563352741	0.197649407927309	-4596.88938151673	-1059.66347330961	-568.053040337138
1500000	-8577.87128420457	-3974.48473405634	-4603.38655014823	410.630203542842	25.4379710989502	72.7993649805987	93.7995426866062	111.730482971486	10.0146007800964	32.8544793424506	161.227516918008	81.2039479042602	429.734685619022	255.033410834096	4	4	18	11	7	14	10	14	15	3	5.489485717465	6.00696639430029	0.403431688758434	0.17567048839329	0.204281122341703	0.216616700506573	0.0246522482425319	0.000254992583938994	1.51095522934737	0.000153929719792563	2.63777692850717	0.288535990125887	-4603.38655014823	-1059.66347330961	-548.768029364381
1600000	-8606.80622852667	-3996.7581445548	-4610.04808397187	322.003292840641	47.1161411507887	79.0300377561161	109.742198379731	202.872498745176	121.236695425801	59.3108094615422	51.7074662500994	173.012511761746	299.626054557432	292.667196208755	7	3	9	4	11	14	16	13	19	4	5.47223300103011	5.20508014144297	0.39756696151433	0.166123624228642	0.201661208820243	0.234648205436785	0.0649856626870305	0.000178042647999208	1.36522285362473	0.000137956637730461	2.16210513246501	0.416394311144523	-4610.04808397187	-1059.66347330961	-574.667255841179
1700000	-8623.47795405284	-4005.81442462071	-4617.66352943213	382.191952130035	357.227960728994	135.693818171846	197.863819765613	71.9050968281087	22.4286651685391	22.7664752675915	140.74200055159	120.316504582586	281.749426524911	244.181919937802	1	12	9	10	11	17	14	5	16	5	5.72022869286265	5.67998621827087	0.377773890578517	0.192850719375789	0.1967179577962	0.232657432249494	0.0486241066014548	0.000256531498348841	1.78196298988691	0.000147355334093829	3.12265007812131	0.156130013596799	-4617.66352943213	-1059.66347330961	-579.009111545782
1800000	-8580.13023929289	-3972.82323527344	-4607.30700401944	287.012700382986	71.0235490226116	160.682150055117	13.1322599931535	15.6525917445252	25.0270433935296	70.560285170599	150.890350641072	448.241752401868	288.967511139865	132.584589329572	11	19	4	11	14	3	8	18	5	7	5.17399320211018	7.03028212995549	0.387075476488018	0.169280466138186	0.205541881534203	0.238102175839594	0.0373998001845431	0.000198127195647815	1.66054894459603	0.00016812711926494	2.06723878611907	0.456486274520459	-4607.30700401944	-1059.66347330961	-550.750284176798
