state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skyline
0	-142604.735490343	-19511.3801438448	-123093.355346498	1298.28773962595	1	1	1	1	1	1	1	1	1	1	11	11	10	10	10	10	10	10	10	10	2	2	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	1	0.333333333333333	0.968869979270909	0.339180438410227	-0.0406563158752068	-123093.355346498	-1084.89647874422	-11013.7401879289
100000	-11853.1443975792	-4076.87160187411	-7776.27279570512	855.417854239459	2610.11479295735	523.319324635404	560.067838813232	776.136873779687	133.371360132341	296.519026989067	68.6886612395334	74.1886541840171	5.54971339639505	22.0204401732051	1	4	10	7	26	17	21	5	5	6	5.72707436855318	5.23450175323938	0.408041319904404	0.167268188448728	0.208457642284278	0.21623284936259	0.127144200188742	0.000387952686374628	0.920187354547493	0.000270426244115355	0.838993218076324	0.18864013488189	-7776.27279570512	-1084.89647874422	-621.257431966258
200000	-11760.4979198189	-4121.20807367368	-7639.28984614526	856.677244496013	1301.15458818543	1369.56158375305	2017.31277238194	4671.57406604318	284.431864375737	406.975808936154	93.4330555418016	9.84496834569159	11.3179183374036	7.37681354003818	4	9	6	5	4	45	18	1	4	6	6.02542782085923	4.87447966223477	0.405754200199033	0.175237178139988	0.184891529233486	0.234117092427493	0.134988398930282	0.000244537834954962	0.859298900322465	0.000166907635999098	0.857402479318139	-0.042365719909049	-7639.28984614526	-1084.89647874422	-665.634742751211
300000	-11757.9904687003	-4163.99800108259	-7593.99246761771	880.115077838243	3238.47226366711	1935.81717893464	4577.15779785281	559.460331910344	190.721184065798	450.010895308424	102.549641203503	38.1182227220544	24.6151845548265	32.1081938006161	7	13	1	23	3	26	21	1	1	6	6.25172487282211	4.55050181731036	0.411077436649055	0.185151918773818	0.186305605611597	0.21746503896553	0.128101112898101	0.000146750933058954	0.70565357380297	0.000113322803994924	0.785502740676589	-0.0472251801310236	-7593.99246761771	-1084.89647874422	-707.254782563123
400000	-11715.1215689819	-4155.0257045629	-7560.09586441898	850.714060286318	6167.5542006749	1756.1982964634	1589.18013419129	489.822266312774	1160.27779340751	746.184269684847	226.361678284225	80.9749498809004	14.1101765061317	5.70925189360521	1	19	6	21	9	2	27	8	3	6	4.8687692162868	5.34315626671079	0.406600880792954	0.169886473557331	0.200179121137239	0.223333524512476	0.129205632340047	0.000188902237223436	0.728299774784383	0.000129837388830841	0.81227815625941	-0.0470992639872456	-7560.09586441898	-1084.89647874422	-697.04678336585
500000	-11705.8375433694	-4159.99249093833	-7545.84505243109	854.389810071011	1024.02490503779	1631.5156630456	1295.81315633455	310.337202566373	263.536722682736	317.616002149537	448.544501779676	84.8379966402862	146.693664004941	3.50274824106534	4	15	15	17	8	1	14	10	8	10	6.2889719171541	5.100882146229	0.425189768750194	0.160762154233544	0.192051766442669	0.221996310573592	0.131828334109419	0.000166536526417443	0.679778901588601	0.000127737756988632	0.768848457935042	0.00820025613325038	-7545.84505243109	-1084.89647874422	-703.4227340384
600000	-11718.6686326612	-4176.11591022131	-7542.55272243986	854.634561050959	1736.32120130749	1320.87610963403	765.364389499806	1262.17413704866	412.948265089442	803.390308706185	590.110519852702	186.3350018155	79.576600668711	10.7255101923888	24	6	9	10	1	8	2	15	21	6	8.11349406634711	5.42299151395613	0.399679880095858	0.190190381313859	0.171376138645457	0.238753599944825	0.120785510223831	0.000148272937455297	0.677668355259411	0.000116218673960403	0.638698603974314	0.00611892356043034	-7542.55272243986	-1084.89647874422	-716.97490711301
700000	-11658.4789366997	-4182.06919513082	-7476.40974156889	860.538633631041	654.379295721301	1701.83555981046	1305.07092996394	490.19072189136	601.548673213653	928.120366859244	554.401553989977	1233.38144066123	112.997427621201	11.8866405328987	1	27	1	9	2	4	14	7	29	8	5.78419404143148	4.34251451788125	0.418336606932302	0.173427443628237	0.189410057211152	0.218825892228307	0.12450858431437	0.000146185918743765	0.759520999440158	0.000104245739697009	0.988877668831152	-0.0396731020467291	-7476.40974156889	-1084.89647874422	-720.183946436002
800000	-11670.3890716779	-4205.945375307	-7464.44369637085	869.143235102335	1218.76887741215	1952.89158113264	606.231147545338	1169.95174209172	1606.18731342546	619.634208542667	768.920364289345	1001.20663293873	145.135221551139	24.9925821279112	4	28	8	1	10	6	6	6	23	10	7.2316619762534	4.41616120904848	0.401906971813262	0.188267789276074	0.187167345403514	0.222657893507149	0.129476272453369	0.000111735172600317	0.603759022929244	8.59816659283182e-05	0.644555373669323	-0.101389023605228	-7464.44369637085	-1084.89647874422	-743.224719120447
900000	-11692.0914576251	-4229.10693130087	-7462.98452632419	869.768152903839	2010.3574393677	1616.34664767503	3959.27363208738	4839.66366330777	1242.82841596581	609.066686120819	441.938079109092	386.055220273605	122.470091937201	78.4594859038179	16	25	3	1	6	9	1	11	14	16	7.46803921887197	4.55040687330413	0.404134568741426	0.183902821026509	0.179845965005754	0.23211664522631	0.119604749294945	9.86894693661388e-05	0.738123669992446	8.67428151527272e-05	0.778668249489675	0.0130311441930797	-7462.98452632419	-1084.89647874422	-764.636331989014
1000000	-11674.9814564648	-4199.64749596766	-7475.33396049711	882.117562161053	3495.0865429211	4276.03361694395	4500.00405933281	4581.03551144148	1106.73448469138	1344.08502897193	384.257002531858	218.464062465617	39.5273204766258	29.5043654608527	16	3	2	4	12	14	23	8	1	19	5.70777296217444	4.92290444026853	0.41948038676866	0.169369228031655	0.179355175852185	0.231795209347499	0.121939731103498	0.000117001534291628	0.557785669565466	9.48837843444335e-05	0.568391025819103	0.00823299379616359	-7475.33396049711	-1084.89647874422	-736.040101581221
1100000	-11635.7117850334	-4190.74406083126	-7444.96772420209	870.716317034749	1777.48197429939	1692.17853027772	439.886504715318	978.19496408844	1047.10224455457	970.19914016048	269.600845118439	128.840883955073	99.7294293546661	15.1542402846055	7	25	5	9	10	2	16	12	7	9	8.05267881565421	4.98922606600728	0.415433062469882	0.176460948299004	0.174316972831053	0.233789016400059	0.130483800630664	0.000104134226235802	0.648669180173948	8.40554883633586e-05	0.687446024199304	0.0537234294472087	-7444.96772420209	-1084.89647874422	-732.444857168257
1200000	-11621.6184436404	-4173.71862392589	-7447.89981971449	854.177003489444	2344.17350575239	1693.23071141907	2002.08510900817	892.719302992958	350.483880522377	1238.05992660277	460.2378174651	112.257122936426	3.98098602707665	2.7424259115657	2	11	13	7	13	13	17	18	3	5	6.68239892712418	5.03849672237864	0.411876461505086	0.179077784634127	0.174006306233001	0.235039447627785	0.126082730141843	0.000125713877709504	0.693380725962828	9.34444383239902e-05	0.694813182531311	-0.00282559447550841	-7447.89981971449	-1084.89647874422	-716.439050254314
1300000	-11667.897765568	-4217.99937792547	-7449.89838764248	859.38390794814	5959.06350395081	1848.80406819195	1732.16062453461	2017.89291549922	1296.8512380411	1715.01424469956	305.614806153682	340.415463509152	90.1803870967501	6.32432913941363	6	13	3	14	14	11	21	6	7	7	6.8006275348915	5.09891651616984	0.405394944866072	0.17134698498097	0.181492806437466	0.241765263715491	0.1424974518724	0.000110102563375939	0.555565516342604	8.76292595642079e-05	0.586838932586423	-0.0411843473378716	-7449.89838764248	-1084.89647874422	-754.676951887657
1400000	-11659.5958955725	-4192.35502689127	-7467.24086868126	851.84694872957	3218.1220841802	1396.16547459708	426.598204834296	184.925550033201	104.486872843812	46.0056221316275	152.722858488772	271.088744722614	4.91274699503999	0.694481677324777	21	43	5	2	5	3	1	11	6	5	6.32323953067295	4.13797527176436	0.397498858051891	0.168741654280579	0.179994749458809	0.25376473820872	0.132238197995489	0.000106257092918453	0.567506603472308	8.72923341609946e-05	0.563602456262885	-0.0959908779784193	-7467.24086868126	-1084.89647874422	-743.245800551751
1500000	-11617.4093765379	-4173.61329454453	-7443.79608199336	855.794526226652	3160.7517095315	1031.16075764112	1309.6319495779	1079.90390612423	294.872802273126	454.63131362734	282.980729262381	79.5985692865108	36.0287540693818	3.790399263829	22	35	3	1	2	10	6	13	1	9	5.79196029454903	4.17985480882304	0.378759625235339	0.179085275919467	0.195510114305363	0.24664498453983	0.13159912849139	0.000121082616129614	0.866490599253182	8.28008949372488e-05	0.936365786716724	0.15111587244149	-7443.79608199336	-1084.89647874422	-718.172834864004
1600000	-11646.078532683	-4194.78726319729	-7451.29126948573	859.683163637712	1913.56606513625	2869.54779337132	896.51081537837	1432.97326394458	667.056013019886	205.263628126138	470.346352591967	180.443712270294	81.1573516459787	5.46198242305967	12	17	15	6	14	3	10	4	17	4	6.65318510918572	5.43939221018444	0.410763337151316	0.177096252807541	0.184521736761613	0.227618673279528	0.13925617428778	0.000105126181373807	0.650922017998714	8.91580062610964e-05	0.744947196873436	0.114805949838494	-7451.29126948573	-1084.89647874422	-735.891635603057
1700000	-11649.263007609	-4183.56670848596	-7465.69629912304	868.786720602598	2736.19673222742	4373.44539381933	2274.33601051634	1562.19491076022	318.401617792866	1008.06803721014	248.00372296171	384.753033730794	63.4971066613515	14.375179301118	19	1	5	4	10	20	6	7	27	3	6.45634814627655	4.05835726251403	0.415850154512526	0.17776261638889	0.170933098790926	0.235454130307657	0.126590301192319	9.56623303529761e-05	0.543833313331133	8.7342503697433e-05	0.54635052956609	0.0180640005487875	-7465.69629912304	-1084.89647874422	-721.77370251996
1800000	-11616.3904950276	-4183.39340630083	-7432.99708872675	859.814135179903	2819.1850871797	3569.00405525866	829.229657064614	527.015126640462	746.742898808609	548.268854200817	211.854375610409	197.938029273083	110.033447489033	9.06185201687702	12	8	9	13	9	9	4	15	15	8	5.9573271639975	5.14368376651753	0.406701397992495	0.162371907440994	0.190944516303298	0.239982178263212	0.138363932277112	0.000112356989929876	0.582865783882791	9.2461184839311e-05	0.66753847635483	-0.0258361117148548	-7432.99708872675	-1084.89647874422	-725.386196766532
1900000	-11661.8729874201	-4218.17526090343	-7443.69772651671	865.227679333551	3199.73205779924	4177.35734935104	1667.69435127705	1965.51251078454	1224.78437814936	1722.50122975861	519.823329625791	51.9661441333746	110.104261318289	29.1704296690531	16	4	2	8	8	20	17	10	9	8	6.56566633475013	3.7957660750729	0.40383167622983	0.178728343789174	0.17980394520708	0.237636034773916	0.138730751446197	0.000112724977706417	0.663578422333273	8.7800948287701e-05	0.624540187254797	-0.0737812495285507	-7443.69772651671	-1084.89647874422	-754.929676188577
2000000	-11657.665966215	-4207.60504284483	-7450.06092337017	855.48614272224	2490.17372705516	3951.31246073889	1087.612879048	1742.50950245074	1504.67587989204	415.137561489126	199.878783962312	143.968887347802	45.6496936308559	10.4782727192887	2	28	9	21	7	6	6	12	2	9	7.64588613916005	5.12317427828786	0.396195624736309	0.165804208605721	0.199432976580373	0.238567190077596	0.132663804388881	8.5730218417154e-05	0.558856561898453	7.01098660410273e-05	0.611308657988367	-0.022311842408345	-7450.06092337017	-1084.89647874422	-749.036455145826
2100000	-11666.6610245321	-4223.0280567721	-7443.63296775996	874.181549204132	2096.69882758854	3016.56446352611	1809.54978910227	414.9746651974	833.722581007003	174.816296300593	234.327281919682	158.298541871113	17.9195970512183	11.8620530840822	12	9	13	1	32	11	10	7	4	3	6.04576591187174	4.18478074555262	0.396895623419986	0.182759375479442	0.182630563343438	0.237714437757134	0.126787457572575	0.000107528068773858	0.552991066233492	8.03051900033818e-05	0.528895935616208	-0.0113411573086913	-7443.63296775996	-1084.89647874422	-767.425914629155
2200000	-11647.1163406058	-4201.80595655524	-7445.31038405057	872.364647142987	1946.56280787296	2534.43435581818	1225.36037707618	1253.91280730251	579.765096635302	901.332628596217	113.036443285217	14.3230156035359	22.5573288692504	10.1921498956044	20	1	7	20	16	5	24	2	3	4	6.71126244593819	5.05160281762751	0.393164183255123	0.180361870663451	0.209352545131637	0.217121400949787	0.123860279131443	0.000108569901065035	0.525770633273606	8.89966227219848e-05	0.547464454144002	-0.024023625822045	-7445.31038405057	-1084.89647874422	-747.40054223367
