state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skyline
0	-144956.080263395	-18749.0272178147	-126207.05304558	1015.07164640337	1	1	1	1	1	1	1	1	1	1	11	11	10	10	10	10	10	10	10	10	2	2	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	1	0.333333333333333	0.99139509792395	0.366704452604321	-0.120730832533316	-126207.05304558	-1084.89647874422	-10807.3743879933
100000	-12031.0292674373	-4048.03128414447	-7982.99798329285	853.461119451447	550.057172779798	317.16969294084	583.666808851252	151.207230970162	239.772889441692	131.384517189153	50.6538273070107	69.9924129389639	63.8451654426895	4.08751527751043	3	10	12	40	4	3	6	16	2	6	6.38938528326218	5.90490253979144	0.412839717825397	0.178890884664748	0.186688307692687	0.221581089817168	0.133149297054464	0.00051189609332451	0.886993201603924	0.000349421710625555	0.876308078197973	0.206045591908863	-7982.99798329285	-1084.89647874422	-597.834932335719
200000	-11686.1435989503	-4116.68622765995	-7569.45737129033	859.639301844335	1568.51628263214	849.957665031861	161.10564128003	306.340210301058	155.318055127304	100.553416486252	28.2619832117486	66.0177399332317	5.50920853674624	7.27344886189288	7	18	6	45	14	1	5	1	3	2	7.18291025976639	4.7973462363094	0.395190888375168	0.187095544435448	0.188723029818184	0.228990537371199	0.138888696983167	0.000174830534932584	0.705417208044971	0.000152921191009623	0.784266652172305	0.102212519668914	-7569.45737129033	-1084.89647874422	-670.169777449263
300000	-11679.862077392	-4145.40805136936	-7534.45402602262	860.857101843276	2506.68595521778	2447.15972973853	2014.91993726234	377.702871751604	316.362966227112	169.041387807316	46.5356025576537	5.51846800266608	8.1490248396536	2.25167804375631	5	3	15	53	3	14	2	2	4	1	6.48839449324887	4.77905563944832	0.389441142936037	0.169501822387235	0.202314517648833	0.238742517027894	0.116780110679318	0.000161590604777425	0.680716484840034	0.000129678991019338	0.753599419982788	0.043548984894476	-7534.45402602262	-1084.89647874422	-697.110232877487
400000	-11613.8664346049	-4171.58341330131	-7442.28302130362	854.635036135272	1820.7956889665	2314.81352999383	3021.23203188799	755.142221478085	190.05527076875	43.2314598343364	76.9778761415957	3.49658263650692	2.92385158030608	3.40430537319075	10	2	12	44	22	3	1	1	4	3	7.57605306127198	4.29061418859592	0.397354688945394	0.180945473440391	0.180319118574923	0.241380719039293	0.126920596330305	0.000128968123035185	0.676575076160502	9.27251320085644e-05	0.723327391430592	-0.0207869153559031	-7442.28302130362	-1084.89647874422	-724.255266991625
500000	-11614.0528470683	-4155.53856751803	-7458.51427955024	853.876399922707	5884.89754738343	2610.76729736064	3682.07174251089	730.963642829891	192.702928577023	115.100623841132	19.0548441227818	3.41323323407454	2.71508350200837	3.40768863619598	4	4	14	47	18	4	1	2	7	1	7.29427808955168	4.6538208786272	0.389051493018704	0.17633665071688	0.182298301616746	0.252313554647671	0.131508036994866	0.00014792655488738	0.651670729397513	0.000109765877593907	0.689289157452668	0.0405958903683078	-7458.51427955024	-1084.89647874422	-707.671800550644
600000	-11620.0757396444	-4169.69814727704	-7450.37759236741	855.937073186342	664.288333920966	3073.74598360433	1022.08294246225	812.123881658057	282.530766874471	55.4928438267661	118.325321107885	7.20923833468291	7.78659356480054	8.36765605524505	1	22	12	38	1	9	9	1	2	7	5.28061765027396	5.55556681165198	0.423585271212228	0.159663944212924	0.199753003912217	0.216997780662631	0.114755229074815	0.000111504792245998	0.609245668163185	8.43852280570095e-05	0.586866141233203	-0.0574257173069351	-7450.37759236741	-1084.89647874422	-719.510119261572
700000	-11665.7480138964	-4211.1023947637	-7454.64561913275	881.454449098296	1300.18905281972	2456.75471082586	1345.57489424968	870.444774750584	1034.37514563759	237.580134691196	186.6107730837	410.372665866666	16.9342445662692	22.6641945512517	2	19	12	21	9	3	26	1	6	3	7.1997453545672	5.89657563660746	0.420881524797257	0.171878900047718	0.175658145757843	0.231581429397182	0.129486184313196	0.000109376795249088	0.636783849606264	8.46545715038119e-05	0.596870562808577	-0.0383883212187222	-7454.64561913275	-1084.89647874422	-752.445419004245
800000	-11664.5288034277	-4211.95721835774	-7452.57158506993	881.064209912786	5091.56492424901	1600.51632597143	1144.98317602993	1146.66405942669	470.270870976816	783.853596479768	353.031637865064	210.995000137876	123.444145846174	27.8326446120516	17	13	9	14	8	1	3	25	5	7	6.46867198882881	5.36071608422799	0.403965436937955	0.154198701844085	0.203760806130968	0.238075055086992	0.133003789958414	0.000119301440565146	0.734395058988552	9.23086679473738e-05	0.810533556448241	-0.0512565261809397	-7452.57158506993	-1084.89647874422	-751.308268920779
900000	-11642.2635617852	-4193.65038546168	-7448.61317632352	853.78401869478	3500.65233275098	2052.37121153782	305.49230341213	502.43906736278	1013.93205985819	884.57152657647	838.298113073653	116.515660863198	138.259225479324	0.641371611388865	23	3	2	10	24	3	5	5	21	6	7.53378853743959	3.98912337423221	0.405372124449383	0.186060849510481	0.173828617235515	0.234738408804621	0.125160765537195	0.000103532962103299	0.541690513574272	8.3423061324004e-05	0.595225153530013	-0.0565569755702238	-7448.61317632352	-1084.89647874422	-733.815001624844
