state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
10010000	-9379.32552210957	-5224.43818715904	-4154.88733495053	924.550987885765	763.575350756473	5.28010543218548	3.83049113282342	0.406736439223044	0.183418567628883	0.184116930124548	0.225728063023524	0.0830645375110164	2.22359228484186e-05	2.99695349643071e-05	1.62624601229427e-05	1.34319197982512	0.00196560014654858	-4154.88733495053	-3237.48717549041	-1982.41814269355
10100000	-9375.82992610715	-5224.320243463	-4151.50968264415	1784.62085265565	831.177491050249	5.16622580400259	3.41664168156747	0.397969718337489	0.156386512656746	0.206613790281725	0.23902997872404	0.020416887364637	2.04736352690805e-05	3.50193761313249e-05	1.30327106770128e-05	1.36784646691198	0.117448474875906	-4151.50968264415	-3237.48717549041	-1982.80816396278
10200000	-9367.16730756625	-5225.63875422041	-4141.52855334584	1330.2691418321	805.664968304857	4.49369480532198	3.83267127485631	0.414512377013937	0.172285625801194	0.179827856589984	0.233374140594884	0.0708299262587899	1.9123461921943e-05	3.01665060080298e-05	1.32510786877053e-05	1.39755287702306	0.0784716829315466	-4141.52855334584	-3237.48717549041	-1984.22411226488
10300000	-9367.17437396424	-5208.08319120881	-4159.09118275543	1455.66444658699	691.521824518388	5.26443330666077	4.69197621484188	0.394269810762509	0.164270114536771	0.202860528481518	0.238599546219202	0.143537068098256	1.87899668990737e-05	2.34046541366235e-05	1.48648909311579e-05	1.22714467014012	0.0145264810698066	-4159.09118275543	-3237.48717549041	-1965.57195842759
10400000	-9405.59746630458	-5261.87002303589	-4143.72744326869	1194.00683469649	869.578429090199	4.71276990347031	4.28103285372563	0.402364093489836	0.152232184924883	0.199154140584032	0.246249581001248	0.104558799594662	1.87825561005798e-05	2.96114718648359e-05	1.41144570144384e-05	1.40771136000044	0.052678345642251	-4143.72744326869	-3237.48717549041	-2019.84645453133
10500000	-9433.28023908296	-5269.55920442914	-4163.72103465382	1574.32661947517	979.57346658502	4.74175946603517	4.81832321451437	0.403311273437371	0.157956859753016	0.201425382964437	0.237306483845176	0.0911820762416752	2.45535979516143e-05	5.3958574815935e-05	1.28275482905018e-05	1.62948813900197	0.0408079722481361	-4163.72103465382	-3237.48717549041	-2026.83237203105
10600000	-9379.93206297255	-5247.50101206416	-4132.43105090839	1128.13502910819	804.32595356827	5.55383697533191	4.55639696747732	0.387133816551029	0.152186634947127	0.208761196898949	0.251918351602894	0.0114279498883397	1.77667974296309e-05	3.3571039449164e-05	1.27092221890763e-05	1.35514965406807	-0.0219131691857347	-4132.43105090839	-3237.48717549041	-2005.06054445529
10700000	-9366.81760949282	-5242.08401066732	-4124.7335988255	1297.63565094952	772.527926450599	5.27844835691938	5.63223788698026	0.391198860273668	0.149251332188853	0.218722654522786	0.240827153014693	0.0106725122245769	2.10822704547063e-05	4.07423951357409e-05	1.47029810311832e-05	1.45627813350348	0.122320874219233	-4124.7335988255	-3237.48717549041	-1999.03539742285
10800000	-9413.4851212008	-5280.10925529243	-4133.37586590837	1396.47658813829	933.260625331547	6.01817685640598	5.24446692119562	0.385982832691783	0.157528969228077	0.199036115973755	0.257452082106384	0.0773262550287653	1.679748808462e-05	2.60291004609432e-05	1.20903784773936e-05	1.28922695075955	0.0398640836523537	-4133.37586590837	-3237.48717549041	-2036.71077436054
10900000	-9371.21849418846	-5225.92351065489	-4145.29498353356	1782.43177035747	757.958071331918	3.79639482196496	2.68866560201761	0.389345949448489	0.16921730757471	0.193010504241344	0.248426238735458	0.116381607071288	2.30411652579063e-05	2.82946404665499e-05	1.66309301898486e-05	1.31732311785181	0.0258863093556973	-4145.29498353356	-3237.48717549041	-1985.80341604854
