state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
10010000	-3872.87175160963	-1230.06322149009	-2642.80853011954	993.983972402337	1507.99003917946	3.57151019256544	2.12627121438151	0.401225311100539	0.169819844474441	0.206330634970358	0.222624209454662	0.0436994546549491	2.00633530953148e-05	9.653811396123e-05	1.01287451923003e-05	2.06719044237882	-0.00147592299257334	-2642.80853011954	-668.121064460103	-559.627881138453
10100000	-3877.42269198445	-1249.42323776656	-2627.99945421789	1279.97987963257	1578.96919910367	3.28571518888107	2.2213621817569	0.396279711502353	0.174762930829794	0.197880693348989	0.231076664318864	0.0395028302781106	4.95771513947132e-05	0.000763656039097794	9.51134094272563e-06	2.07444444358568	-0.0264024658860168	-2627.99945421789	-668.121064460103	-578.148927461561
10200000	-3878.27328333476	-1249.39802274802	-2628.87526058675	1245.63950150865	2000.44944596796	5.32911955555499	2.4990405691368	0.399800773791333	0.166033846599021	0.189289345488896	0.24487603412075	0.0160522916428483	4.32417990442406e-05	0.000326521049564185	9.39725782505113e-06	1.74287237871534	-0.035262660706358	-2628.87526058675	-668.121064460103	-576.357674085775
10300000	-3865.98397060916	-1226.82672735205	-2639.15724325711	994.617077319611	1368.92645865417	3.44806081157246	2.19852819756535	0.388800446072113	0.170564925969033	0.194815164258149	0.245819463700705	0.039072971193966	2.27082763893897e-05	6.06433884929449e-05	1.19848332898734e-05	1.30086862215234	0.189634262766338	-2639.15724325711	-668.121064460103	-556.416520630669
10400000	-3856.54452380298	-1233.68667038285	-2622.85785342013	1878.57703888023	1625.48149520918	4.09313527099193	2.61810052008975	0.411815914078834	0.167100938309987	0.202742176539477	0.218340971071703	0.0409105767165957	4.73606632756429e-05	0.000343833102117344	1.06674102554131e-05	2.19243720584603	-0.0943896638083592	-2622.85785342013	-668.121064460103	-561.405561044809
10500000	-3842.149758638	-1219.6023702359	-2622.5473884021	6223.04924357024	992.520641005819	3.66285300812227	2.34390365155567	0.391901261284406	0.17694048978247	0.190835398120169	0.240322850812956	0.103652924457896	0.000103468624779007	0.00149811049689749	5.55602557549172e-06	3.10420468645299	0.0246504519833195	-2622.5473884021	-668.121064460103	-547.165067461615
10600000	-3841.06873955611	-1219.02866437338	-2622.04007518273	2101.63674632132	1378.49106339848	3.57147006759575	1.67744571449836	0.389504689103191	0.17350152198928	0.180079813499407	0.256913975408122	0.0181049387844169	6.48936734787227e-05	0.000988967314267944	9.61883984719934e-06	2.51126767685306	-0.022974800391166	-2622.04007518273	-668.121064460103	-547.958521996082
10700000	-3856.83019114252	-1230.38166152172	-2626.4485296208	2713.43658781698	1328.96540145893	3.70869319514417	2.989294641994	0.372675149136978	0.17333960715445	0.185886579088166	0.268098664620406	0.00784654007320009	3.33683976032314e-05	0.000205325937105137	9.75316193169266e-06	1.75213586048607	0.0675309084789947	-2626.4485296208	-668.121064460103	-558.716815281351
10800000	-3854.36770805986	-1219.59770662023	-2634.77000143963	960.543432947221	1287.9165796626	2.98440041383788	2.97907497719248	0.413413691866832	0.147675453309141	0.204367163722104	0.234543691101923	0.0481081003442383	3.34309176659245e-05	0.000110377269728529	1.4618092447874e-05	1.68340025757711	0.23374348173374	-2634.77000143963	-668.121064460103	-548.494612220012
10900000	-3827.96924200987	-1217.90201676855	-2610.06722524132	2572.21108657189	1196.10962713273	3.15293756578521	3.33786698901973	0.404028841446984	0.176921942756015	0.202891326431317	0.216157889365684	0.0205491788453164	0.000127926185356412	0.010012300923929	8.42035533472838e-06	2.46460695380834	0.204189754928397	-2610.06722524132	-668.121064460103	-544.56465386694
11000000	-3862.95080721883	-1237.4204990174	-2625.53030820143	1370.08097613866	1356.75009959298	2.64910234803111	3.28979537843377	0.40914260972405	0.166013239529481	0.197205819181038	0.227638331565431	0.0653798429868419	3.92740824125834e-05	0.000248338807630779	9.57204623977582e-06	1.8530626583042	-0.00463734723856358	-2625.53030820143	-668.121064460103	-566.093715180343
11100000	-3866.58164084082	-1249.91535145584	-2616.66628938498	2100.50975275259	1738.48230243376	4.22895253687224	2.77742116119914	0.413356343267676	0.177916314243757	0.182961583178423	0.225765759310145	0.0125909820697403	0.000105957284805409	0.00353746779160433	7.12506565134398e-06	2.02746229662845	0.143697837308384	-2616.66628938498	-668.121064460103	-576.206352646069
11200000	-3835.03560005973	-1206.17692498029	-2628.85867507945	847.60347940374	901.374667897465	4.08539033931319	2.44438863268187	0.399254696156676	0.178820699403896	0.170584947049566	0.251339657389863	0.0438512725391921	8.38816352530407e-05	0.000838070019439371	1.70191412062983e-05	2.1454331721281	0.00927527533412748	-2628.85867507945	-668.121064460103	-533.865837963102
11300000	-3865.10226452963	-1239.82637523473	-2625.2758892949	1539.42350152746	1593.88832103053	3.13791132107934	2.59104054741924	0.411098328356797	0.161407868849568	0.183143904895615	0.244349897898021	0.0312563358121656	4.35757935152975e-05	0.000451725432006193	8.41896997376993e-06	4.31303470994579	-0.00729757483091748	-2625.2758892949	-668.121064460103	-568.470298029017
11400000	-3834.18992087053	-1216.18602476373	-2618.0038961068	1034.04293412036	1021.48209221514	2.92326664366834	2.84113783302841	0.398481320897767	0.162536266147559	0.185141621653723	0.253840791300951	0.0207286527761147	3.35952100387564e-05	0.000208905246293376	1.22696554260537e-05	1.77158470562179	-0.0124421278418324	-2618.0038961068	-668.121064460103	-545.543747561582
11500000	-3860.79991915745	-1227.30753527901	-2633.49238387845	1487.24733058338	1710.60239469351	3.46990609424556	2.12613625483206	0.380142543628362	0.172342500073376	0.198918879839656	0.248596076458606	0.0711595098181848	4.45496911626824e-05	0.000210431836152513	1.38685373367583e-05	2.1607732403321	0.0905931629157448	-2633.49238387845	-668.121064460103	-555.972687520247
11600000	-3865.08801235888	-1230.7626305478	-2634.32538181107	819.488306527148	1474.31389021051	2.63964061214657	2.32950875963024	0.41041827691703	0.170600062468444	0.19764708150058	0.221334579113947	0.0139750654701472	1.64406444667788e-05	4.86989563249489e-05	1.24975177038423e-05	1.9226490377491	-0.0210246489844941	-2634.32538181107	-668.121064460103	-561.158552069342
11700000	-3881.61487359853	-1241.64719493107	-2639.96767866746	952.527385507715	2097.5829533036	2.69335657277991	3.29120707878717	0.389530308196606	0.161600096337335	0.202222398000528	0.246647197465532	0.0506762752268718	3.41821505536232e-05	0.000203431870057297	1.25115194159723e-05	1.75431542646513	0.101224491416053	-2639.96767866746	-668.121064460103	-570.024477459562
11800000	-3831.28991892706	-1206.53536230156	-2624.7545566255	2055.19639093755	834.654511667635	3.9579564877749	2.66055527272011	0.405284697256919	0.157566144287088	0.205908008683832	0.231241149772161	0.0254622065396955	7.74732590423758e-05	0.00182797954571528	1.21966609620212e-05	2.257618036883	0.075640356221852	-2624.7545566255	-668.121064460103	-534.337486666629
11900000	-3861.18545973875	-1240.05383081854	-2621.13162892022	1279.34184864422	1656.91958080088	3.32893262888084	2.54041589475521	0.414095354990367	0.158887230528884	0.18919821009706	0.237819204383689	0.0159023907633031	2.53324139984127e-05	0.000168259260766452	9.50651624510844e-06	2.03364380752015	0.167728795700906	-2621.13162892022	-668.121064460103	-569.150589797765
12000000	-3843.89594022532	-1209.88979005403	-2634.00615017129	1352.19489537948	1099.32100361727	4.70807347605065	2.63222772712863	0.416424252271211	0.170264468562028	0.169383120064093	0.243928159102668	0.0571775176549834	4.45951437735815e-05	0.000715215413855666	1.13446113707498e-05	2.44921254090084	-0.0139899701146726	-2634.00615017129	-668.121064460103	-537.595976388003
12100000	-3864.93285479952	-1235.25076795258	-2629.68208684694	2862.27865675081	1445.00935310559	2.93062544322488	2.18666965330377	0.392806081176805	0.17385322660547	0.205046714844495	0.228293977373231	0.0520045337893133	2.22660510524063e-05	8.87208829012914e-05	7.36067217094749e-06	1.87694709297507	-0.0415402048337701	-2629.68208684694	-668.121064460103	-565.23378288963
12200000	-3836.57093991224	-1203.11023581796	-2633.46070409429	913.640613502551	882.446911628757	2.80153224449757	1.81934575645281	0.375974638879142	0.185033867126558	0.198444089289524	0.240547404704776	0.0691283718439971	3.06887599287542e-05	0.000132069938054467	1.40739671365168e-05	1.92853175187997	0.121041976689275	-2633.46070409429	-668.121064460103	-533.780710414202
12300000	-3850.9561842777	-1231.04577917469	-2619.91040510301	1239.18806442046	1027.34198020672	3.08720587617767	2.03287939169674	0.40501729391141	0.155849864474391	0.200170899827606	0.238961941786594	0.0794292774399456	3.24545746147021e-05	0.000228461663049981	1.07245856471011e-05	2.08673069071819	-0.0491580435864011	-2619.91040510301	-668.121064460103	-560.985128993092
12400000	-3866.08539720566	-1239.86423242537	-2626.22116478029	2640.12239664292	1702.33102064291	2.69382279153546	2.13567178260058	0.419235110585492	0.158701652231561	0.193305807768127	0.228757429414821	0.04906517843178	4.25204245496032e-05	0.000388614966701428	7.63789902366012e-06	3.89545333871786	0.0187978999773882	-2626.22116478029	-668.121064460103	-569.303599306455
12500000	-3833.83911949399	-1214.2263733081	-2619.61274618589	952.00959896385	1274.88077495721	3.66101701740313	2.85963495081162	0.423055622607121	0.149612873986911	0.174978843830744	0.252352659575224	0.0461746590059555	0.000145199217954024	0.00180911051920473	1.40129583036225e-05	6.41618029583954	-0.0221277854074679	-2619.61274618589	-668.121064460103	-540.573580757462
12600000	-3861.85281516253	-1228.64362901805	-2633.20918614448	919.404349367515	854.179620547565	4.13814475019333	2.33220324492414	0.425904968342624	0.145284149944603	0.201434238677294	0.22737664303548	0.0309412589939955	2.84154673392595e-05	0.000145454703331554	1.18848138639174e-05	2.9477464696005	0.0371658652765742	-2633.20918614448	-668.121064460103	-557.843474582264
12700000	-3831.34179177397	-1204.71157596051	-2626.63021581346	751.31882119804	893.825993509845	3.45636638639592	3.40284496642929	0.402505800254716	0.168897867482057	0.182624930851711	0.245971401411517	0.00981211048934895	2.26279056268919e-05	8.31844830516998e-05	1.43654877676792e-05	1.76049297276055	-0.0473405881407439	-2626.63021581346	-668.121064460103	-533.660044792414
12800000	-3875.0895794722	-1237.54939263222	-2637.54018683998	1620.90657102962	1584.90419938358	3.29179733078349	2.90738562992428	0.383869887841484	0.185983120944888	0.174480182784865	0.255666808428763	0.0361056719008422	2.3116147173003e-05	7.9290576079368e-05	1.15119251269806e-05	1.6946034189212	-0.0178816069206967	-2637.54018683998	-668.121064460103	-566.4178664066
12900000	-3864.68609858509	-1244.52334396866	-2620.16275461642	1353.10612128072	1852.49750664433	2.77756873226817	3.11945377983844	0.40952737932675	0.162504068105401	0.194441915197822	0.233526637370027	0.0454173860459504	3.22754996004732e-05	0.000295792325896812	7.61390471162377e-06	1.63189130041539	-0.00837000415087641	-2620.16275461642	-668.121064460103	-573.163360317207
13000000	-3872.08949376742	-1237.44881321466	-2634.64068055276	922.573865684862	1362.80734422597	2.38938623111961	2.72028548999075	0.399490094383095	0.151008411222783	0.210052660194811	0.239448834199312	0.00993596286475445	2.05243295536251e-05	5.94752347311929e-05	9.73490454596504e-06	1.39481128527281	0.18093340408022	-2634.64068055276	-668.121064460103	-567.625538207684
13100000	-3861.13967837316	-1232.82893687122	-2628.31074150193	1518.17864552249	1684.83131874833	2.94365757152851	2.5742242461181	0.394552624057665	0.144045325467697	0.213288033894724	0.248114016579915	0.0394752938186616	2.17871487300169e-05	0.000127333757952544	8.85568493579894e-06	2.7141328866776	0.0416278683944026	-2628.31074150193	-668.121064460103	-562.295500263912
