state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
9990000	-6751.95749953039	-2463.38215643042	-4288.57534309998	816.796581715647	541.532803885014	5.96653683098894	6.15030692101591	0.370873189580843	0.17545856657424	0.215645784102555	0.238022459742362	0.00606891667392088	3.39765888179551e-05	3.09519658607704e-05	3.16471390615841e-05	0.842371966214999	0.0935386810782044	-4288.57534309998	-1485.21001813593	-971.816966764494
10090000	-6719.26524970156	-2451.57523965537	-4267.69001004618	858.827767291385	554.086372332697	7.59047601818947	4.0907264730995	0.379468399349742	0.168507371939674	0.218825358777379	0.233198869933204	0.0491090383774481	3.889055861115e-05	4.61714433408812e-05	2.94825295967682e-05	1.21985784282107	0.0995612037559174	-4267.69001004618	-1485.21001813593	-960.213846074833
10190000	-6736.25798271474	-2473.8231622958	-4262.43482041894	890.314616771383	660.168537764903	6.58589974944631	5.73653582381382	0.406468808769723	0.149491329797753	0.21002119621973	0.234018665212793	0.0479084267883144	3.33968226973329e-05	4.27101069358047e-05	2.85999242491188e-05	1.01583710981498	0.0696854140141363	-4262.43482041894	-1485.21001813593	-981.890005268717
10290000	-6746.57469841066	-2462.96333281067	-4283.61136559999	1089.62173378894	585.597696600537	7.65944557888858	4.68509407087435	0.394751457338636	0.170203608923292	0.204293964828738	0.230750968909334	0.0298731240319081	3.13292386583938e-05	2.2479516072127e-05	2.90710854415978e-05	0.787278052943758	0.0414819486884428	-4283.61136559999	-1485.21001813593	-971.369486102342
10390000	-6732.71819709028	-2477.71227923717	-4255.00591785311	1110.77503870739	592.949006954461	6.24033549332059	4.16581594289388	0.360393908412491	0.174106604605334	0.228654389672201	0.236845097309973	0.0437473284664948	4.43480515407669e-05	9.52364727307846e-05	2.78571805966712e-05	1.89751000243628	0.0499827783458892	-4255.00591785311	-1485.21001813593	-986.780760038083
10490000	-6757.50256431852	-2473.85172010627	-4283.65084421226	804.324513625726	585.02180452822	5.91764213983071	3.76350895618812	0.380106689960561	0.172375606179663	0.201714848100854	0.245802855758921	0.0194650112997437	2.66828849552574e-05	1.6818411335832e-05	2.54289915093282e-05	0.660133510028604	0.0618589140053907	-4283.65084421226	-1485.21001813593	-984.010413091287
10590000	-6710.46812009584	-2431.97436401414	-4278.49375608169	792.133480405844	354.335903354481	6.36076960133463	4.33846665604328	0.381405428799827	0.169741002851834	0.213870649786735	0.234982918561603	0.0295311164576396	3.23257113472961e-05	2.21445068518639e-05	3.09458071774251e-05	0.63977098555127	-0.035589588599666	-4278.49375608169	-1485.21001813593	-941.751831074153
10690000	-6757.60271113295	-2483.71612495776	-4273.88658617519	1026.67127870908	612.062555733851	6.42155914134119	4.4328421023287	0.371309721247784	0.165854182288728	0.199476415808513	0.263359680654973	0.0475545286272953	3.20636578028062e-05	5.13605185856598e-05	2.35888191430169e-05	1.27209394456442	0.0318838059613099	-4273.88658617519	-1485.21001813593	-992.820233256608
10790000	-6725.10976425152	-2449.09578841608	-4276.01397583544	790.399559421028	585.905877644254	6.72315990855431	5.10832068806958	0.397029042284144	0.177702168708493	0.199938318207787	0.225330470799574	0.00990818375384455	3.46898672315878e-05	3.51076886387361e-05	3.19675395739363e-05	0.934494732026903	-0.0281053507738578	-4276.01397583544	-1485.21001813593	-957.627055680502
10890000	-6752.175149798	-2474.18740175599	-4277.98774804201	1148.03617530905	595.440502789813	5.02199366710165	3.46679724764597	0.378420603964045	0.166881897582608	0.208492663555	0.246204834898344	0.0531992622171626	2.83293941548957e-05	3.9740575227674e-05	2.48645433164674e-05	1.15445765500611	0.0692553338290953	-4277.98774804201	-1485.21001813593	-984.980569283999
10990000	-6750.42985179119	-2468.05171537074	-4282.37813642044	862.881898956078	569.191412393966	6.41317443820827	5.86564031527723	0.384536673548394	0.166137029636039	0.220354648533241	0.228971648282324	0.0342132195964823	3.36948550931942e-05	3.28607145245172e-05	2.86708462784306e-05	0.898541966805421	0.16008417158736	-4282.37813642044	-1485.21001813593	-976.302590360214
11090000	-6748.36636834407	-2470.14725811208	-4278.21911023199	821.035603503577	522.659760430176	6.71206834929827	6.00412988320232	0.391542473055145	0.155555755911577	0.21964171949805	0.233260051535227	0.0390099432600423	3.26945516375515e-05	4.95196984533365e-05	2.77834029098598e-05	1.20900577090795	0.178033878188136	-4278.21911023199	-1485.21001813593	-978.267036828407
11190000	-6755.88805775286	-2477.50260880266	-4278.38544895021	1187.20934134123	698.781984744134	8.4354707783077	5.03171383107275	0.382113236976911	0.158046834810953	0.21663000062999	0.243209927582144	0.0729237363148944	3.57964534578926e-05	7.78565054070766e-05	2.45890821052911e-05	1.28830453490682	0.110157890047438	-4278.38544895021	-1485.21001813593	-984.919016267181
11290000	-6761.30964430203	-2471.95452420682	-4289.35512009521	864.072619481068	613.522463278197	6.06770053812602	5.99177456940895	0.39142121750093	0.161708991034467	0.216066467068798	0.230803324395803	0.0623545808921364	3.3245153745438e-05	2.90574579326317e-05	3.09834968468047e-05	0.832725192918213	0.0573096445802086	-4289.35512009521	-1485.21001813593	-980.207009490046
11390000	-6731.99847583426	-2454.04825357786	-4277.9502222564	894.575947593838	486.21560142577	5.8972179425734	4.02742151721444	0.384484391901061	0.159450417017865	0.21306249265089	0.243002698430182	0.0457614637323356	3.63285267923318e-05	4.35634960242579e-05	3.30755928014836e-05	0.96141411867885	0.0469186967122925	-4277.9502222564	-1485.21001813593	-963.835552213075
11490000	-6744.44868512074	-2454.87097248174	-4289.577712639	876.043772949218	486.349554216943	8.6248352999763	4.66941054107293	0.367307327800432	0.175700552693544	0.201679684248558	0.255312435257465	0.0343765228272124	3.26170515956789e-05	4.07425767949126e-05	2.86905109842105e-05	1.16702109446905	-0.0357211833962238	-4289.577712639	-1485.21001813593	-962.980142172455
