state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
10010000	-7116.04431916061	-2008.57055918276	-5107.47375997786	504.335802164925	615.939418174969	11.6676697570849	12.0756722450264	0.380716652717282	0.158203083358795	0.236098957571702	0.224981306352221	0.390062657637666	4.71834462098846e-05	3.88167014530396e-05	4.30674230951623e-05	0.726226330701913	-0.0334872658002885	-5107.47375997786	-1186.59806019752	-809.268382036023
10100000	-7137.12319097538	-2013.36955967588	-5123.7536312995	536.951057526808	658.91722183433	11.5331277890373	12.9320495578778	0.361201529096386	0.15760949347744	0.247291323662292	0.233897653763882	0.401947144567198	4.60748614858877e-05	2.74117318121658e-05	4.20633643894939e-05	0.565150613038788	0.119502968684087	-5123.7536312995	-1186.59806019752	-813.766330643655
10200000	-7130.0932452744	-2013.75251708106	-5116.34072819334	433.399360882438	600.884006614882	12.9765355277521	17.3418346286866	0.357350701826146	0.159581044508513	0.248006438307588	0.235061815357754	0.39390346645842	5.1554475756673e-05	3.4261834554634e-05	4.33977789092481e-05	0.626280760547011	0.0293992463963438	-5116.34072819334	-1186.59806019752	-812.342393101711
10300000	-7132.82494596399	-2027.50136630759	-5105.32357965639	451.826500921046	702.748240224972	10.986667330473	17.6369842016613	0.386882536605585	0.150020804036153	0.233366826506764	0.229729832851499	0.40840727139459	5.17728102070577e-05	3.67835558696022e-05	4.47625265766546e-05	0.710721136130339	0.0541696582536313	-5105.32357965639	-1186.59806019752	-826.511976122724
10400000	-7130.1806386675	-2013.08355536504	-5117.09708330246	620.458734925128	563.86336922745	14.6924828881861	15.6493123463024	0.399379917085629	0.156047540440497	0.227482643927071	0.217089898546805	0.3200190700401	5.06123301912788e-05	3.55158710238339e-05	4.38225552610841e-05	0.704895865142338	0.0186029935177084	-5117.09708330246	-1186.59806019752	-811.835315707082
10500000	-7138.32412409827	-2011.41125266329	-5126.91287143498	439.112370127286	570.482913452715	11.7749005690489	13.5154842426048	0.364744079790362	0.160778287192704	0.234872053329446	0.23960557968749	0.443418650579505	5.00230337612509e-05	2.53339774561385e-05	4.77516759028995e-05	0.476296301437549	-0.0884784697742275	-5126.91287143498	-1186.59806019752	-811.494547217748
10600000	-7123.82317348733	-2007.67684976312	-5116.14632372421	451.416667482342	588.476593344787	9.19499610643313	9.07140674891055	0.370110059215635	0.173567231409968	0.222596350653238	0.23372635872116	0.323784256067066	4.74913232127848e-05	3.32005615385856e-05	4.31454643324563e-05	0.57106702493216	0.0121219928672973	-5116.14632372421	-1186.59806019752	-810.636704205546
10700000	-7121.48184178224	-2016.31531724319	-5105.16652453904	572.56388460654	573.880502144032	9.97550540429416	14.7939527647126	0.373722532833972	0.162949007821784	0.242796961417724	0.220531497926521	0.344275591566079	6.03184733122044e-05	6.83198082568544e-05	4.3294866617121e-05	0.957629838282978	0.0775019708868475	-5105.16652453904	-1186.59806019752	-816.624344238815
10800000	-7136.01303251268	-2012.68790096076	-5123.32513155192	490.184434466386	580.896303938164	10.4499417622058	17.7456763309621	0.379709250613615	0.153971458265883	0.237865640120628	0.228453650999876	0.260398461518023	5.14839082313669e-05	4.18418629437334e-05	4.34988980194358e-05	0.754516803216486	0.0520221453417125	-5123.32513155192	-1186.59806019752	-812.365487046325
10900000	-7147.27407634592	-2024.48124582373	-5122.79283052219	439.487514984692	648.816591438597	12.4202485986002	24.3168534316739	0.383917929601946	0.149431938492816	0.237700209062616	0.228949922842624	0.265527948886737	4.18859307869683e-05	2.74479785333725e-05	4.11457939626895e-05	0.645933510725913	0.083250195316103	-5122.79283052219	-1186.59806019752	-822.096998181784
