state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
9990000	-4437.34653585683	-1542.80053234531	-2894.54600351152	2040.54036022558	2798.86557729589	1.51745779318846	2.11746160363945	0.395016231715452	0.180286248045056	0.188531524484303	0.236165995755191	0.00799177855209286	1.89882977701104e-05	5.31995771583475e-05	1.12596217119207e-05	1.68155055230318	0.0195656445754251	-2894.54600351152	-824.190606307646	-717.854279095825
10090000	-4433.66455692913	-1541.72948454666	-2891.93507238247	3069.15601303761	2798.43357041895	1.58618557309825	1.25954372301982	0.412877866434598	0.181479898015733	0.17403047837081	0.231611757178861	0.0495989559920637	1.14612737290516e-05	2.89020639794319e-05	6.49632328715945e-06	2.17868050610563	0.271847034957276	-2891.93507238247	-824.190606307646	-717.989524926247
10190000	-4443.46453494642	-1557.46390811406	-2886.00062683236	5646.55714780176	3202.09196165261	2.82796134477552	1.80969966377743	0.42330527395078	0.179395335960819	0.15150047428338	0.245798915805024	0.00442661505228121	1.07576410578804e-05	1.99197283055409e-05	4.97303567235589e-06	1.75434813139276	0.139305430581966	-2886.00062683236	-824.190606307646	-731.680701359581
10290000	-4442.61856000444	-1561.61587025528	-2881.00268974916	2680.14856647002	2952.51438243256	1.82886328023037	1.23586568884129	0.407740102259008	0.184883528130788	0.166306906337337	0.241069463272869	0.0660255501282884	1.05948266825421e-05	2.62039599498958e-05	5.7178225208242e-06	1.9157545430631	0.374371014575269	-2881.00268974916	-824.190606307646	-737.567539300462
10390000	-4445.99086946733	-1556.32288523125	-2889.66798423608	2707.15037002918	2833.54461360192	2.58866243104644	1.9561520278123	0.41035646589139	0.169996700046858	0.164910961440535	0.25473587262122	0.063202127935488	1.29088487722746e-05	4.0915272488404e-05	7.16603610522448e-06	2.2315094938967	0.174561136207592	-2889.66798423608	-824.190606307646	-730.504288416515
10490000	-4422.80984225693	-1536.29259781175	-2886.51724444518	1920.49315691567	2374.42224345234	2.55496878939584	2.25369690462198	0.411770955520586	0.184071746155034	0.167061525153992	0.237095773170391	0.0430809598325305	2.19021536445095e-05	6.07873356483343e-05	8.10445419671578e-06	2.72615854364909	6.94610195948616e-05	-2886.51724444518	-824.190606307646	-710.023006854018
10590000	-4432.20922357874	-1541.06276041246	-2891.14646316628	2466.82065645224	2191.48298659463	1.98505689352031	2.58710102272637	0.407588450452038	0.186953633673182	0.178115690676719	0.227342225198064	0.0617504056852416	1.61009922383225e-05	4.91077933888797e-05	7.91254637754631e-06	2.4161810122004	0.103653135772164	-2891.14646316628	-824.190606307646	-715.332623462643
10690000	-4444.69458187844	-1549.50744005282	-2895.18714182561	2492.93978241296	2855.61004302288	2.76495748055536	2.62153374744074	0.411623517915308	0.157042512648959	0.175445802637878	0.255888166797857	0.0226593007598008	1.61739990105926e-05	3.97036785287961e-05	7.61038868298692e-06	1.69372711166564	0.0980676461349567	-2895.18714182561	-824.190606307646	-722.757521228077
10790000	-4436.48759939942	-1547.69855787599	-2888.78904152343	2355.71953817783	2235.89260719554	1.59870578417925	1.82821753599325	0.419927510720494	0.149353005276923	0.178375096145961	0.252344387856624	0.025629905446866	1.1560046370644e-05	2.814301830762e-05	6.44574512785458e-06	2.07843282523261	0.292563526385535	-2888.78904152343	-824.190606307646	-723.486782232167
10890000	-4435.13138175997	-1554.93480606584	-2880.19657569413	3402.04862252352	3574.59225406389	1.77070609933083	1.61666589018523	0.420394406295801	0.15838895503678	0.180155108031182	0.241061530636239	0.00471347280641638	1.5489129331445e-05	4.54017458693102e-05	6.28511806196584e-06	2.39242523646734	0.678350188342882	-2880.19657569413	-824.190606307646	-730.166332357379
