"","subtype","GD"
"1104","B",0
"1105","B",0.051250882
"1106","B",0.005100655
"1107","B",0.052235902
"1108","B",0.019347645
"1109","B",0.057067947
"1110","B",0.036597439
"1111","B",0.036147415
"1112","B",0.062747334
"1113","B",0.025521404
"1114","B",0.044354359
"1115","B",0.049408158
"1116","B",0.028000851
"1117","B",0.008480914
"1118","B",0.017557802
"1119","B",0.035096696
"1120","B",0.019802448
"1121","B",0.01185141
"1122","B",0.008825369
"1123","B",0.013087877
"1124","B",0.005880717
"1125","B",0.022555261
"1126","B",0.014860071
"1127","B",0.002119207
"1128","B",0.034555621
"1129","B",0.035433697
"1130","B",0.054138031
"1131","B",0.021804101
"1132","B",0.013493022
"1133","B",0.019632912
"1134","B",0.049762842
"1135","B",0
"1136","B",0.046431018
"1137","B",0
"1138","B",0.004488437
"1139","B",0.059250567
"1140","B",0.033966828
"1141","B",0.05647769
"1142","B",0.064620189
"1143","B",0.05881551
"1144","B",0.044025437
"1145","B",0.063100892
"1146","B",0.047704478
"1147","B",0.054905001
"1148","B",0.060753569
"1149","B",0.064332245
"1150","B",0.055210557
"1151","B",0.004913038
"1152","B",0.023164106
"1153","B",0.010277342
"1154","B",0.028963791
"1155","B",0.008235002
"1156","B",0.066506568
"1157","B",0.050331077
"1158","B",0.0606659
"1159","B",0.034746383
"1160","B",0.013848677
"1161","B",0.07340692
"1162","B",0.100906901
"1163","B",0.057839034
"1164","B",0.043393177
"1165","B",0.044260223
"1166","B",0.061561409
"1167","B",0.058655704
"1168","B",0.043386071
"1169","B",0
"1170","B",0.054041406
"1171","B",0.061805901
"1172","B",0
"1173","B",0.074032711
"1174","B",0.068291813
"1175","B",0.018436455
"1176","B",0.028096919
"1177","B",0.031302434
"1178","B",0.03701149
"1179","B",0.049345527
"1180","B",0.00785082
"1181","B",0.002888492
"1182","B",0.007860724
"1183","B",0.002896069
"1184","B",0
"1185","B",0.00573527
"1186","B",0.02134658
"1187","B",0.029732804
"1188","B",0
"1189","B",0.012859455
"1190","B",0.069457429
"1191","B",0.063052476
"1192","B",0.009977949
"1193","B",0.060571528
"1194","B",0.034358994
"1195","B",0.076295136
"1196","B",0.049613403
"1197","B",0.054554634
"1198","B",0.067179615
"1199","B",0.044817103
"1200","B",0.07170145
"1201","B",0.076270332
"1202","B",0.055328319
"1203","B",0.002402055
"1204","B",0.073033684
"1205","B",0.025092313
"1206","B",0.065990425
"1207","B",0.060844199
"1208","B",0.043783555
"1209","B",0.088041874
"1210","B",0.064232989
"1211","B",0.06256497
"1212","B",0.063212358
"1213","B",0.068560356
"1214","B",0.049288101
"1215","B",0.063781716
"1216","B",0.067052258
"1217","B",0.06884513
"1218","B",0.064033572
"1219","B",0.075030339
"1220","B",0.012309248
"1221","B",0.044822862
"1222","B",0.063957402
"1223","B",0.051992056
"1224","B",0.03570433
"1225","B",0
"1226","B",5e-09
"1227","B",0.027027124
"1228","B",0.085205919
"1229","B",0.084962702
"1230","B",0.054882632
"1231","B",0
"1232","B",0
"1233","B",0
"1234","B",0
"1235","B",0
"1236","B",0
"1237","B",0
"1238","B",0
"1239","B",0
"1240","B",0
"1241","B",0
"1242","B",0
"1243","B",0
"1244","B",0.007024439
"1245","B",0.046616696
"1246","B",0.026560324
"1247","B",0.025426033
"1248","B",0.056846521
"1249","B",0.057447554
"1250","B",0.054814244
"1251","B",0.050730235
"1252","B",0.072318798
"1253","B",0
"1254","B",0.030407283
"1255","B",0.015645298
"1256","B",0.029301032
"1257","B",0.078121602
"1258","B",0.073950221
"1259","B",0.0345145
"1260","B",0.03910215
"1261","B",0
"1262","B",0.037711241
"1263","B",5e-09
"1264","B",0.006692844
"1265","B",0.019059012
"1266","B",0.068600058
"1267","B",0.06418233
"1268","B",0.051246126
"1269","B",0.020364462
"1270","B",0.027946424
"1271","B",0.014038921
"1272","B",0.014419143
"1273","B",0.03984616
"1274","B",0.060935285
"1275","B",0.049745748
"1276","B",0.012659715
"1277","B",0.024239281
"1278","B",0.008920712
"1279","B",0.043880678
"1280","B",0.020025852
"1281","B",0
"1282","B",0
"1283","B",0
"1284","B",0.05430376
"1285","B",0.037866226
"1286","B",0.118793736
"1287","B",0.008189635
"1288","B",0
"1289","B",0.005087285
"1290","B",0.039507099
"1291","B",0
"1292","B",0.070087602
"1293","B",0.056629008
"1294","B",0.05458931
"1295","B",5e-09
"1296","B",0.055905442
"1297","B",0.041366025
"1298","B",0.046585365
"1299","B",0.066058999
"1300","B",0.039647546
"1301","B",0.062089785
"1302","B",0.055186146
"1303","B",0.022091073
"1304","B",0.051058053
"1305","B",0.047452602
"1306","B",0
"1307","B",0.044613097
"1308","B",0.05872275
"1309","B",0.004885972
"1310","B",0.063621037
"1311","B",0.044376296
"1312","B",0.063818915
"1313","B",0.057134127
"1314","B",0.04960792
"1315","B",0.003717404
"1316","B",0
"1317","B",0.004871547
"1318","B",0.001955074
"1319","B",0.006650233
"1320","B",0
"1321","B",0
"1322","B",0
"1323","B",0.000968883
"1324","B",5e-09
"1325","B",5e-09
"1326","B",0
"1327","B",0.066769675
"1328","B",0.066308801
"1329","B",0.036959738
"1330","B",0.073130366
"1331","B",0.081715945
"1332","B",0.065919574
"1333","B",0.068643962
"1334","B",0
"1335","B",0.045482501
"1336","B",0.007598517
"1337","B",0.048983481
"1338","B",0
"1339","B",0.000979877
"1340","B",0
"1341","B",0
"1342","B",5e-09
"1343","B",0.034642111
"1344","B",0.017289026
"1345","B",0.059494392
"1346","B",0.063925014
"1347","B",0.069792776
"1348","B",0.060623057
"1349","B",0.047273482
"1350","B",0.038843094
"1351","B",0.020536998
"1352","B",0
"1353","B",0.013477358
"1354","B",0.04508059
"1355","B",0.076445129
"1356","B",0.002246973
"1357","B",0.067270455
"1358","B",0.036605765
"1359","B",0.067109625
"1360","B",0.016338445
"1361","B",0.056264041
"1362","B",0.047940468
"1363","B",0.066813595
"1364","B",0.052176914
"1365","B",0.064308315
"1366","B",0
"1367","B",0.000974364
"1368","B",0.026151062
"1369","B",0.074427574
"1370","B",0.016608564
"1371","B",0.061256823
"1372","B",0.050931404
"1373","B",0.063937727
"1374","B",0.054202506
"1375","B",0.064634424
"1376","B",0.047316501
"1377","B",0.074750598
"1378","B",0
"1379","B",0.061335942
"1380","B",0.077532151
"1381","B",0.01353165
"1382","B",0.011759963
"1383","B",0.027197678
"1384","B",0.01288169
"1385","B",0.029481617
"1386","B",0.028984924
"1387","B",0.033620053
"1388","B",0.043623299
"1389","B",0.036645928
"1390","B",0.03888976
"1391","B",0.025472109
"1392","B",0.020269115
"1393","B",0.040605891
"1394","B",0.053221892
"1395","B",0.031881158
"1396","B",0.008935397
"1397","B",0.027958259
"1398","B",0.02165867
"1399","B",0.042131198
"1400","B",0.038556872
"1401","B",0.035099847
"1402","B",0.025635669
"1403","B",0.012806881
"1404","B",0.025384688
"1405","B",0.008645027
"1406","B",0.031893119
"1407","B",0.026437247
"1408","B",0.025856127
"1409","B",0.02322024
"1410","B",0.002926957
"1411","B",0.006756162
"1412","B",0.024900769
"1413","B",0.022025233
"1414","B",0.025451444
"1415","B",0.029337622
"1416","B",0.021098048
"1417","B",0.035811319
"1418","B",0.039238343
"1419","B",0.013444064
"1420","B",0.045290683
"1421","B",0.020451409
"1422","B",0.026338705
"1423","B",0.012822488
"1424","B",0.01939583
"1425","B",0.023621618
"1426","B",0.032030911
"1427","B",0.020430122
"1428","B",0.042702269
"1429","B",0.037985371
"1430","B",0.01967158
"1431","B",0.030289988
"1432","B",0.028810853
"1433","B",0.022924292
"1434","B",0.021886224
"1435","B",0.017968142
"1436","B",0.033632392
"1437","B",0.032549262
"1438","B",0.031395887
"1439","B",0.048063289
"1440","B",0.045208865
"1441","B",0.046107616
"1442","B",0.064567176
"1443","B",0.057637649
"1444","B",0.012017012
"1445","B",0.000979046
"1446","B",5e-09
"1447","B",0
"1448","B",0.006781251
"1449","B",0
"1450","B",0
"1451","B",0
"1452","B",0
"1453","B",0
"1454","B",0
"1455","B",0
"1456","B",0
"1457","B",0
"1458","B",0.000968195
"1459","B",0.000968195
"1460","B",0
"1461","B",0
"1462","B",0.002894073
"1463","B",0.001709257
"1464","B",0
"1465","B",0
"1466","B",0.026998853
"1467","B",0.072002788
"1468","B",0.0722386
"1469","B",0.062619835
"1470","B",0.049903032
"1471","B",0.050682696
"1472","B",0.011480347
"1473","B",0.054424285
"1474","B",0.068237608
"1475","B",0
"1476","B",0.001129993
"1477","B",0.043730099
"1478","B",0.008200319
"1479","B",0
"1480","B",0.062149762
"1481","B",0.069640897
"1482","B",0
"1483","B",0.044784768
"1484","B",0.046353213
"1485","B",0.030368251
"1486","B",0.041560119
"1487","B",0.043233751
"1488","B",0.028627615
"1489","B",0.004383377
"1490","B",0.036239502
"1491","B",0.069562822
"1492","B",0.095069911
"1493","B",0
"1494","B",0.012968074
"1495","B",0.008722732
"1496","B",0.06503324
"1497","B",0.021970043
"1498","B",0.072018474
"1499","B",0.0866519
"1500","B",0.05561744
"1501","B",0.068260497
"1502","B",0.034950414
"1503","B",0.070839157
"1504","B",0.075741198
"1505","B",0.04754748
"1506","B",0.076083122
"1507","B",0
"1508","B",0.052816684
"1509","B",0.081991658
"1510","B",0.051829636
"1511","B",0.110024338
"1512","B",0.063002619
"1513","B",0.039900897
"1514","B",0.008863824
"1515","B",0.035425856
"1516","B",0.057807052
"1517","B",0.00529257
"1518","B",0.041820909
"1519","B",5e-09
"1520","B",0.019035087
"1521","B",0.068798815
"1522","B",0.081298433
"1523","B",0
"1524","B",0
"1525","B",0
"1526","B",0
"1527","B",0
"1528","B",0.00195109
"1529","B",0.086259073
"1530","B",0.074971751
"1531","B",0.000971895
"1532","B",0.016982678
"1533","B",0.049509794
"1534","B",0.066504735
"1535","B",0.075900544
"1536","B",0.070738641
"1537","B",0.022869433
"1538","B",0.056093113
"1539","B",0.005621548
"1540","B",0.050328203
"1541","B",0.012200757
"1542","B",0.0457784
"1543","B",0.003933189
"1544","B",0
"1545","B",0
"1546","B",5e-09
"1547","B",0.023186263
"1548","B",0.014759022
"1549","B",0.048428426
"1550","B",0.071634834
"1551","B",0.062773016
"1552","B",0.052775415
"1553","B",0.049302624
"1554","B",0.040954141
"1555","B",0.058958487
"1556","B",0.071580772
"1557","B",0.012159873
"1558","B",0.060422494
"1559","B",0.060787493
"1560","B",0.023215852
"1561","B",0.005750147
"1562","B",0.054190912
"1563","B",0.008607145
"1564","B",0.072541274
"1565","B",0.027379378
"1566","B",0.043028922
"1567","B",0.013446689
"1568","B",0.004570584
"1569","B",0.04055888
"1570","B",0.044368406
"1571","B",0.077631452
"1572","B",0.052280944
"1573","B",0.032765503
"1574","B",0.041980105
"1575","B",0.089616746
"1576","B",0.034357478
"1577","B",0.048375413
"1578","B",0.050680189
"1579","B",0.021615197
"1580","B",0.045716316
"1581","B",0.075386494
"1582","B",0.072785803
"1583","B",0.066958589
"1584","B",0.035064069
"1585","B",0.015906423
"1586","B",0.042022677
"1587","B",0.065082805
"1588","B",0.055414981
"1589","B",0.070736477
"1590","B",0.005596506
"1591","B",0.017557913
"1592","B",0.015959604
"1593","B",0.065619901
"1594","B",0.059279526
"1595","B",0.055169741
"1596","B",0.00976283
"1597","B",0
"1598","B",0.065503426
"1599","B",5e-09
"1600","B",0
"1601","B",0.063639111
"1602","B",0.083026638
"1603","B",0.048993839
"1604","B",0.045488579
"1605","B",0.063895353
"1606","B",0.068667854
"1607","B",0.053170254
"1608","B",0.014132596
"1609","B",0
"1610","B",0.051445058
"1611","B",0.072131697
"1612","B",0.064909112
"1613","B",0.073934656
"1614","B",0.076828946
"1615","B",0.054021721
"1616","B",0.001010467
"1617","B",0.06354263
"1618","B",0.059719077
"1619","B",0.011045937
"1620","B",0.050163205
"1621","B",0.043676289
"1622","B",0.04086054
"1623","B",0.059462235
"1624","B",0.004042029
"1625","B",0.011625189
"1626","B",0.001980534
"1627","B",0.06700077
"1628","B",0.046842278
"1629","B",0.076430075
"1630","B",0.015191489
"1631","B",0.025322398
"1632","B",0.053561197
"1633","B",0.032902856
"1634","B",0.049143959
"1635","B",0.072156964
"1636","B",0
"1637","B",0.005326444
"1638","B",0.05026616
"1639","B",0.055667026
"1640","B",0.068990814
"1641","B",0.066114481
"1642","B",0.01866395
"1643","B",0.055643102
"1644","B",0
"1645","B",0
"1646","B",0
"1647","B",0
"1648","B",0
"1649","B",0.005327673
"1650","B",5e-09
"1651","B",0.066788436
"1652","B",0.068598442
"1653","B",0
"1654","B",0.00564029
"1655","B",0.085885498
"1656","B",0.033312945
"1657","B",0.072642387
"1658","B",0.001949555
"1659","B",0.000973083
"1660","B",0.001950372
"1661","B",0.000974306
"1662","B",0
"1663","B",0
"1664","B",0.000974085
"1665","B",0
"1666","B",0.000973203
"1667","B",5e-09
"1668","B",0
"1669","B",5e-09
"1670","B",0
"1671","B",0
"1672","B",0.000973936
"1673","B",0
"1674","B",0
"1675","B",5e-09
"1676","B",0
"1677","B",0.000975539
"1678","B",0.001948498
"1679","B",0.057302481
"1680","B",0.065536352
"1681","B",0.002916984
"1682","B",0
"1683","B",0
"1684","B",0
"1685","B",0
"1686","B",0.000973114
"1687","B",0.044174322
"1688","B",0.056037142
"1689","B",0.080676288
"1690","B",0.077894129
"1691","B",0.070939139
"1692","B",0.09160743
"1693","B",0.04752529
"1694","B",0.057074461
"1695","B",0.002865145
"1696","B",0
"1697","B",0
"1698","B",0
"1699","B",0
"1700","B",0.001899574
"1701","B",0
"1702","B",0.001906387
"1703","B",0.004810381
"1704","B",0.006759724
"1705","B",0
"1706","B",0.001580166
"1707","B",0
"1708","B",0.00094866
"1709","B",0.003813575
"1710","B",0
"1711","B",0
"1712","B",0
"1713","B",0
"1714","B",0
"1715","B",0
"1716","B",0
"1717","B",0
"1718","B",0
"1719","B",0
"1720","B",0
"1721","B",0
"1722","B",0
"1723","B",0.000949593
"1724","B",0
"1725","B",0
"1726","B",0
"1727","B",0
"1728","B",0.000949322
"1729","B",0.005480585
"1730","B",0.002863755
"1731","B",0
"1732","B",0.001905906
"1733","B",0.000950005
"1734","B",0.004788884
"1735","B",0.005185966
"1736","B",0.000977439
"1737","B",0.001448172
"1738","B",0
"1739","B",0.000995499
"1740","B",0.004952992
"1741","B",0.004000392
"1742","B",0.091208261
"1743","B",0.071822187
"1744","B",0
"1745","B",0.001144866
"1746","B",0.070115016
"1747","B",0.063699052
"1748","B",0
"1749","B",0.08094555
"1750","B",0
"1751","B",0.016425693
"1752","B",0
"1753","B",0
"1754","B",0.000985543
"1755","B",0
"1756","B",0
"1757","B",0.0561089
"1758","B",0
"1759","B",0.038881539
"1760","B",0.009067194
"1761","B",0.052119385
"1762","B",5e-09
"1763","B",0.012433301
"1764","B",0.018096524
"1765","B",0
"1766","B",0.001948453
"1767","B",0
"1768","B",0
"1769","B",0
"1770","B",5e-09
"1771","B",0.044375619
"1772","B",0.049907208
"1773","B",0.040444798
"1774","B",0.013137706
"1775","B",0.039326861
"1776","B",0.000951402
"1777","B",0.000968628
"1778","B",0.016789937
"1779","B",0.045045407
"1780","B",0.022425799
"1781","B",0.045290453
"1782","B",0.061609281
"1783","B",0.026772164
"1784","B",0.004426932
"1785","B",0.077220686
"1786","B",0.063838921
"1787","B",0.04418656
"1788","B",0
"1789","B",0.00968611
"1790","B",0.001970009
"1791","B",0
"1792","B",0.028462806
"1793","B",0
"1794","B",0
"1795","B",5e-09
"1796","B",0
"1797","B",0
"1798","B",0
"1799","B",0
"1800","B",0.000997723
"1801","B",0
"1802","B",0.00301307
"1803","B",0
"1804","B",0
"1805","B",0
"1806","B",0
"1807","B",0.004016507
"1808","B",0
"1809","B",0.005903368
"1810","B",5e-09
"1811","B",0
"1812","B",0.038055382
"1813","B",0.071460304
"1814","B",0.050612279
"1815","B",0.067986889
"1816","B",0
"1817","B",0.010515533
"1818","B",0
"1819","B",0.058799713
"1820","B",0.051131079
"1821","B",0.055399315
"1822","B",0.024086608
"1823","B",0.001080353
"1824","B",0.001970524
"1825","B",6e-09
"1826","B",0.061368128
"1827","B",0.075785825
"1828","B",0.009821175
"1829","B",0.036705352
"1830","B",0.063510211
"1831","B",0.081066435
"1832","B",0.001948548
"1833","B",0
"1834","B",0.00876514
"1835","B",0.033190886
"1836","B",0.061720582
"1837","B",0
"1838","B",0.026652588
"1839","B",0.052287485
"1840","B",0.049452324
"1841","B",0
"1842","B",0.013176911
"1843","B",0.004883933
"1844","B",0.076212407
"1845","B",0.036652415
"1846","B",0.055518434
"1847","B",0.031222416
"1848","B",0.006173462
"1849","B",0.064727834
"1850","B",0.061068925
"1851","B",0.010414622
"1852","B",0.056168876
"1853","B",0.066898531
"1854","B",0.016519188
"1855","B",0.064567815
"1856","B",0
"1857","B",0
"1858","B",0
"1859","B",0.046965259
"1860","B",0.003913547
"1861","B",0.001010654
"1862","B",0.002676208
"1863","B",0.005606456
"1864","B",0.00133414
"1865","B",0.005769731
"1866","B",0.002968888
"1867","B",0.002955517
"1868","B",0.001970075
"1869","B",0.002967528
"1870","B",0.000983565
"1871","B",0.070689355
"1872","B",0.013915427
"1873","B",0.066261017
"1874","B",5e-09
"1875","B",0.045942105
"1876","B",0.026661421
"1877","B",0.066439494
"1878","B",0.048454177
"1879","B",0.008271669
"1880","B",0.070623784
"1881","B",0.064344798
"1882","B",0.04456212
"1883","B",0.015246387
"1884","B",0.022649013
"1885","B",0.058308787
"1886","B",0.066863731
"1887","B",0.045494948
"1888","B",0.064804182
"1889","B",0.074377073
"1890","B",0.056884169
"1891","B",0
"1892","B",0.089285037
"1893","B",0.021419786
"1894","B",0.049913539
"1895","B",0.067267239
"1896","B",0.087875949
"1897","B",0
"1898","B",0.032408355
"1899","B",0.030682797
"1900","B",0.005296886
"1901","B",0.05426702
"1902","B",0.053259015
"1903","B",0.002015265
"1904","B",0.066644702
"1905","B",0.012662153
"1906","B",0.002025789
"1907","B",0.025547384
"1908","B",5e-09
"1909","B",5e-09
"1910","B",0
"1911","B",0.004126236
"1912","B",0.004205722
"1913","B",0.004941619
"1914","B",0.000982095
"1915","B",0
"1916","B",0.002919926
"1917","B",0.009289269
"1918","B",0.001953746
"1919","B",0.005230387
"1920","B",0.008729764
"1921","B",0.004508083
"1922","B",0.005280164
"1923","B",0.018213578
"1924","B",0.005659132
"1925","B",0.002956836
"1926","B",0
"1927","B",0.011667382
"1928","B",0.003785116
"1929","B",0.065841808
"1930","B",0.012924905
"1931","B",5e-09
"1932","B",0.030150989
"1933","B",0.05791577
"1934","B",0.003903383
"1935","B",0.062787721
"1936","B",0.017532724
"1937","B",0.048640021
"1938","B",0.002403743
"1939","B",0.044427878
"1940","B",5e-09
"1941","B",0
"1942","B",0.053099482
"1943","B",0.021226408
"1944","B",0.052895928
"1945","B",0.078654732
"1946","B",0.007938738
"1947","B",0.004048184
"1948","B",0.003634505
"1949","B",0
"1950","B",0.025925828
"1951","B",0.077125886
"1952","B",0.003394074
"1953","B",0.065668174
"1954","B",0.001938062
"1955","B",0.0472383
"1956","B",0
"1957","B",0
"1958","B",0
"1959","B",0.00051289
"1960","B",0.059177398
"1961","B",0.049794259
"1962","B",0.051858732
"1963","B",0.052285852
"1964","B",0.075076648
"1965","B",0.052174349
"1966","B",0.03999827
"1967","B",0.008374472
"1968","B",0.066349849
"1969","B",0.036004998
"1970","B",5e-09
"1971","B",0.061380418
"1972","B",0.033821902
"1973","B",0.022322782
"1974","B",0.006418855
"1975","B",0
"1976","B",0.005946745
"1977","B",0.002837341
"1978","B",0.041523014
"1979","B",0.025836091
"1980","B",0.036253071
"1981","B",0.028394434
"1982","B",0.041523004
"1983","B",0.029616401
"1984","B",0.032552717
"1985","B",0.061802811
"1986","B",0.037100681
"1987","B",0
"1988","B",0.000967007
"1989","B",0.069618909
"1990","B",5e-09
"1991","B",0.07458919
"1992","B",0.056999553
"1993","B",0.002052312
"1994","B",0.040283232
"1995","B",0.059556975
"1996","B",0.006708288
"1997","B",0.063274549
"1998","B",0.066767482
"1999","B",0.055706617
"2000","B",0.035944432
"2001","B",0.05375613
"2002","B",0.042419381
"2003","B",0.009857089
"2004","B",0.0470753
"2005","B",0.05298937
"2006","B",0.046540282
"2007","B",0.064413724
"2008","B",0.088333759
"2009","B",0.04367275
"2010","B",0.053192137
"2011","B",0.084548314
"2012","B",0.011335214
"2013","B",0.063478858
"2014","B",0.054856321
"2015","B",0.065616866
"2016","B",0.010866486
"2017","B",0.026258699
"2018","B",0.022644205
"2019","B",0.030100963
"2020","B",0.047562872
"2021","B",0.037428111
"2022","B",0.034683475
"2023","B",0.002020428
"2024","B",0.040489752
"2025","B",0.016104288
"2026","B",0.009898945
"2027","B",0.004930495
"2028","B",0.014981271
"2029","B",0.054633914
"2030","B",0.016582231
"2031","B",0.046126975
"2032","B",0.073694065
"2033","B",0.05216555
"2034","B",0.084405718
"2035","B",0.00315558
"2036","B",0.044854534
"2037","B",0.069591057
"2038","B",0.063238272
"2039","B",0
"2040","B",0.060917179
"2041","B",0.005017842
"2042","B",0.013488923
"2043","B",0.007021879
"2044","B",0.04906298
"2045","B",0.055759131
"2046","B",0.054637025
"2047","B",0.038058898
"2048","B",0
"2049","B",0.001953338
"2050","B",0.012871252
"2051","B",0.053794544
"2052","B",0.059726688
"2053","B",0.060468146
"2054","B",0.001035348
"2055","B",0
"2056","B",0.022075231
"2057","B",0.006221874
"2058","B",0.001950663
"2059","B",0.035252694
"2060","B",0
"2061","B",0.003421871
"2062","B",0.002255301
"2063","B",0.061245666
"2064","B",0.052210365
"2065","B",0.037433432
"2066","B",0.029840378
"2067","B",0.017596145
"2068","B",0.007927555
"2069","B",0.05079585
"2070","B",0.03297071
"2071","B",0.069096803
"2072","B",0.079805523
"2073","B",0.005867842
"2074","B",0.069298397
"2075","B",0.085672126
"2076","B",0.072598557
"2077","B",0.014524369
"2078","B",0.023247734
"2079","B",0
"2080","B",0
"2081","B",0.066143072
"2082","B",0
"2083","B",0.063950643
"2084","B",0.068923697
"2085","B",0.070699666
"2086","B",0.000962913
"2087","B",0.067974045
"2088","B",0.066301617
"2089","B",0.00400223
"2090","B",0.041989903
"2091","B",0
"2092","B",0.081683018
"2093","B",0.016486734
"2094","B",0.052383464
"2095","B",0.019971393
"2096","B",0.017458341
"2097","B",0.082315729
"2098","B",0
"2099","B",0.008948859
"2100","B",0.000972947
"2101","B",0.03527816
"2102","B",0.054370415
"2103","B",0.060391474
"2104","B",0.068725827
"2105","B",0.050993701
"2106","B",0.041856177
"2107","B",0.057679394
"2108","B",0.0019433
"2109","B",0
"2110","B",0.001947168
"2111","B",0.006904733
"2112","B",0.007671992
"2113","B",0.007911689
"2114","B",0
"2115","B",0.014791807
"2116","B",0.001946426
"2117","B",0.001952323
"2118","B",5e-09
"2119","B",0.004221539
"2120","B",0.008960431
"2121","B",0.023031723
"2122","B",0.016549432
"2123","B",0.051829945
"2124","B",0.049562188
"2125","B",0.004097602
"2126","B",0.08693944
"2127","B",0.064981249
"2128","B",0.061936522
"2129","B",5e-09
"2130","B",0.062409739
"2131","B",5e-09
"2132","B",0.05276852
"2133","B",0.060797867
"2134","B",0.014211209
"2135","B",0.053538957
"2136","B",0.046220185
"2137","B",0.073841039
"2138","B",0.044505133
"2139","B",0.056144747
"2140","B",0.009189676
"2141","B",0.06132243
"2142","B",0.036158657
"2143","B",0.050942817
"2144","B",0.041611517
"2145","B",0.029600444
"2146","B",0.030677484
"2147","B",0.039244964
"2148","B",0.030779705
"2149","B",0.047843503
"2150","B",0.048811576
"2151","B",0.036379341
"2152","B",0.033919438
"2153","B",0.044861039
"2154","B",0.035851197
"2155","B",0.031073269
"2156","B",0.056498836
"2157","B",0.031747258
"2158","B",0
"2159","B",0.042594633
"2160","B",0.047028428
"2161","B",0.010928632
"2162","B",0.0409829
"2163","B",0.050213056
"2164","B",0.065979912
"2165","B",0.012735719
"2166","B",0.020421623
"2167","B",0.022601961
"2168","B",0.046456495
"2169","B",0.078357057
"2170","B",0.029569797
"2171","B",0.029741366
"2172","B",0.040860704
"2173","B",0.026162367
"2174","B",0.029580833
"2175","B",0.007904253
"2176","B",0.003919611
"2177","B",0.014333877
"2178","B",0.018305203
"2179","B",0.035954911
"2180","B",5e-09
"2181","B",0
"2182","B",0
"2183","B",0
"2184","B",0
"2185","B",0
"2186","B",0
"2187","B",0
"2188","B",0
"2189","B",0
"2190","B",0
"2191","B",0
"2192","B",0
"2193","B",0
"2194","B",0.030560124
"2195","B",0.033301851
"2196","B",0.035454681
"2197","B",0.043872618
"2198","B",0.028002777
"2199","B",0.018772132
"2200","B",0.020471019
"2201","B",0.02476349
"2202","B",0.025734026
"2203","B",0.016422235
"2204","B",0.00701703
"2205","B",0.036018677
"2206","B",0.034819841
"2207","B",0.009396773
"2208","B",0.012067566
"2209","B",0.056887993
"2210","B",0.018518507
"2211","B",0.026288051
"2212","B",0.037023734
"2213","B",5e-09
"2214","B",0.025708107
"2215","B",0.00656854
"2216","B",0.015011896
"2217","B",0.034879982
"2218","B",0.008075092
"2219","B",0.012601571
"2220","B",0.029942349
"2221","B",0.021903876
"2222","B",0.037569465
"2223","B",0.027034904
"2224","B",0.002894174
"2225","B",0.026541076
"2226","B",0.001154044
"2227","B",0.002991084
"2228","B",0
"2229","B",0.005972793
"2230","B",0.009325723
"2231","B",0.013401309
"2232","B",0
"2233","B",0
"2234","B",0.001922571
"2235","B",0.006751371
"2236","B",0.00097273
"2237","B",0.001945276
"2238","B",0
"2239","B",0.001951505
"2240","B",0.004913917
"2241","B",0.04530282
"2242","B",0.083557749
"2243","B",0.048504187
"2244","B",0.049893582
"2245","B",0
"2246","B",0.060155335
"2247","B",0.027871976
"2248","B",0.013609925
"2249","B",0.006392212
"2250","B",0.075435755
"2251","B",0.000977275
"2252","B",0.012104069
"2253","B",0.07843562
"2254","B",0.039784614
"2255","B",0.059767712
"2256","B",0.078087347
"2257","B",0.069700888
"2258","B",0.002886423
"2259","B",0.062559275
"2260","B",0.000972705
"2261","B",0.066310153
"2262","B",0.072560162
"2263","B",0.047925674
"2264","B",0.025614005
"2265","B",0.051891531
"2266","B",0.002920514
"2267","B",0.002167211
"2268","B",0.001929186
"2269","B",0.050983998
"2270","B",0.034466879
"2271","B",0.048884646
"2272","B",0.086985147
"2273","B",0.065811743
"2274","B",0.066743685
"2275","B",0.035507546
"2276","B",0
"2277","B",0.047501854
"2278","B",0.006105353
"2279","B",0.003152797
"2280","B",0.036104456
"2281","B",0.010822299
"2282","B",0.063785342
"2283","B",0.07888132
"2284","B",0.046792772
"2285","B",0.079194615
"2286","B",0.062427292
"2287","B",0.058128903
"2288","B",0.028821015
"2289","B",0.074993324
"2290","B",0
"2291","B",0.024051442
"2292","B",0.014838049
"2293","B",0
"2294","B",0
"2295","B",0.062725828
"2296","B",0.00992636
"2297","B",0.056869273
"2298","B",0
"2299","B",0.06354521
"2300","B",0.051995793
"2301","B",0.029503079
"2302","B",0.045603588
"2303","B",0.058423177
"2304","B",0.005215968
"2305","B",0.036580753
"2306","B",0.044673984
"2307","B",0
"2308","B",0.051284717
"2309","B",0.000971551
"2310","B",0.064098267
"2311","B",0.02344082
"2312","B",0
"2313","B",5e-09
"2314","B",0.004767754
"2315","B",0
"2316","B",0.034404813
"2317","B",0.027527215
"2318","B",0.037826374
"2319","B",0.033965311
"2320","B",0.051401475
"2321","B",0.021243743
"2322","B",0
"2323","B",0.052526334
"2324","B",0.048716532
"2325","B",0.05554355
"2326","B",0.037345956
"2327","B",0.061992684
"2328","B",0
"2329","B",0.046749261
"2330","B",0
"2331","B",0.044370703
"2332","B",0.008776978
"2333","B",0.069469986
"2334","B",0.062156577
"2335","B",0.075144982
"2336","B",0.047218388
"2337","B",0.031343465
"2338","B",0.023060698
"2339","B",0.00940041
